Tool Group,Tool ID,LotID,Time In,Time Out,Input 1,Input 2,Output,Failed
Metal Deposition,1,103,9867,9963,1010.4130397888595,6.376921512589248,2.8767092596195707,True
Metal Deposition,0,102,9889,9984,931.6653860253963,5.73805503973846,2.9011584385386127,True
Metal Deposition,1,88,10063,10181,1353.8847121161527,1.4343975747676878,4.8977245102941644,False
Metal Deposition,0,104,10534,10605,1368.672058904616,1.7512075974187202,4.914579348995337,False
Metal Deposition,1,106,10558,10664,1314.6430266938874,1.788967156948459,4.795898270084978,False
Metal Deposition,0,100,10755,10839,1336.1839446146537,2.054562561473836,4.82332101438925,False
Metal Deposition,0,108,10861,10957,1280.393148865907,2.7980604734390617,4.614317540539865,False
Metal Deposition,1,110,10938,11021,1299.7605218857707,2.1244218033305633,4.736520372284553,False
Metal Deposition,0,114,11424,11546,1268.4725405243908,3.116927121281448,4.537854097839206,False
Metal Deposition,1,111,11529,11631,1237.4623358651418,2.473656325047493,4.557526525508848,False
Metal Deposition,0,116,11806,11914,1245.5377821800623,3.4059248740687282,4.431519481979558,False
Metal Deposition,0,117,12104,12220,1213.984756367996,3.945897067868205,4.240667255473946,False
Metal Deposition,1,121,12165,12286,1222.4670990644674,3.229417685563168,4.4067254973714745,False
Metal Deposition,0,113,12220,12312,1170.250547084103,4.422525196003614,4.008398716940718,False
Metal Deposition,0,124,12504,12606,1161.2994470865415,5.3747898387080975,3.701304787245486,False
Metal Deposition,0,118,12884,13024,1148.9236193525269,6.2537794889842155,3.350756885538356,False
Metal Deposition,1,119,12986,13058,1198.3042163285209,3.5640455227658605,4.2827984562702195,False
Metal Deposition,1,122,13454,13579,1153.8562910003875,3.925786928125478,4.0897524399932195,False
Metal Deposition,0,129,13450,13567,1092.1315652156054,7.0757253505226165,2.828896286542696,True
Metal Deposition,0,126,13876,13978,1352.6324803368193,1.3628803936874179,4.897613382073037,False
Metal Deposition,1,128,13922,14032,1116.6392951054247,4.292508303245151,3.8997855458130672,False
Metal Deposition,0,138,14032,14131,1198.5618813513227,1.6871006682089338,4.554334675013293,False
Metal Deposition,0,134,14197,14297,1164.6108222552862,2.444568397517939,4.3944375996895815,False
Metal Deposition,1,127,14254,14331,1085.9098259492837,5.405665984481427,3.473947804185414,False
Metal Deposition,0,135,14297,14419,1135.2950737186143,3.5550402717694976,4.126420412788638,False
Metal Deposition,0,133,14468,14561,1063.7370552518123,3.72604553592363,3.906338114172425,False
Metal Deposition,0,137,14853,14963,1014.9780821338609,4.371438400087006,3.606609528175313,False
Metal Deposition,0,147,15056,15175,973.4098842167605,4.808996173989055,3.357573285346715,False
Metal Deposition,1,141,15332,15428,1011.927315449564,5.622430318962385,3.1813472565765095,False
Metal Deposition,0,139,15269,15347,923.0572152511925,5.715670464498401,2.8846918960915087,True
Metal Deposition,1,150,15428,15506,981.4141837921057,5.69181076691318,3.065624454991225,False
Metal Deposition,0,143,15495,15585,1336.3778660789785,1.5889503266903195,4.854162077252576,False
Metal Deposition,0,157,15706,15793,1282.9639430315053,2.410772805621387,4.669216671682762,False
Metal Deposition,0,166,15912,16024,1253.8248748902936,3.2163210957173685,4.485669012712335,False
Metal Deposition,0,161,16024,16121,1169.5765977782376,3.328236206381936,4.258395291339744,False
Metal Deposition,1,149,15982,16082,956.2286800766751,6.298244313694966,2.7439310158371835,True
Metal Deposition,0,159,16430,16505,1163.396886570201,3.5194014732278203,4.204457845565657,False
Metal Deposition,0,162,16634,16734,1105.7355248129763,3.7322445129143746,4.011785427583655,False
Metal Deposition,0,154,16757,16850,1005.5560969786726,4.199954696174791,3.6310009481449477,False
Metal Deposition,0,165,16947,17053,951.855541190972,4.558774289424402,3.3794661046122463,False
Metal Deposition,0,164,17100,17216,920.6922584197707,4.741768003240711,3.2346663533270164,False
Metal Deposition,1,173,17199,17283,1321.1105781178353,1.5191037183121925,4.825407800337067,False
Metal Deposition,0,168,17216,17332,881.7790168677888,5.027459723556376,3.027081387846422,False
Metal Deposition,0,156,17474,17573,840.3783052487773,5.928157783451638,2.5520001559071885,True
Metal Deposition,1,169,17628,17750,1286.326114590725,1.7850459909829222,4.735082872922781,False
Metal Deposition,0,178,17673,17780,1377.0161066085175,1.7969520753923742,4.930044557374137,False
Metal Deposition,1,176,17750,17844,1248.0522447596559,2.111943606884386,4.622747627798811,False
Metal Deposition,0,180,17808,17897,1346.7877653628193,2.235844210422529,4.831549175107721,False
Metal Deposition,0,174,18112,18212,1331.293294327378,2.905176470721502,4.720256592542196,False
Metal Deposition,0,182,18425,18520,1322.6830718138378,4.302835419581449,4.445214027955441,False
Metal Deposition,1,186,18512,18584,1222.5601858507187,2.3657471040473297,4.536964304367184,False
Metal Deposition,0,187,18550,18646,1294.3478439860662,4.961030757162403,4.20292493097182,False
Metal Deposition,1,179,18593,18679,1166.1141518989737,3.0330423721834774,4.304863974722267,False
Metal Deposition,0,181,18646,18725,1256.3789607719393,5.256193128858132,4.010816387075038,False
Metal Deposition,1,190,18679,18783,1141.699487678693,3.6686240953194886,4.117647835166752,False
Metal Deposition,0,183,18790,18888,1166.1003719601647,6.0049158174985875,3.4964973194156856,False
Metal Deposition,0,189,19201,19271,1099.082872325124,6.206031821885137,3.217560361589731,False
Metal Deposition,0,195,19280,19356,1032.3213940011894,6.660238687564902,2.823187389942893,True
Metal Deposition,0,199,19523,19626,1353.6973302774409,1.4887800032704939,4.895223308212089,False
Metal Deposition,1,198,19603,19705,1110.8372020429176,3.913981130633488,3.9814302637501937,False
Metal Deposition,0,193,19943,20039,1308.9009456524839,2.134979227174283,4.755901093369289,False
Metal Deposition,0,208,20191,20294,1243.0625649759454,2.6571904049750192,4.546229126424319,False
Metal Deposition,1,201,20257,20324,1061.7850443346647,4.668025799365943,3.6449126275729045,False
Metal Deposition,0,192,20294,20389,1161.4948662151726,3.1396449999195126,4.274427885816999,False
Metal Deposition,1,210,20324,20435,1017.6507161755735,5.303848786803347,3.3134470719371727,False
Metal Deposition,0,203,20389,20502,1121.3729160740672,3.529146055410677,4.097117561472583,False
Metal Deposition,0,212,20517,20605,1059.80532280396,3.703445976926174,3.9017952145153876,False
Metal Deposition,0,197,20642,20741,1048.4779948394903,4.235601162593138,3.734467311696127,False
Metal Deposition,0,204,20822,20877,1004.3321772432089,4.708231104303243,3.4751875154891767,False
Metal Deposition,0,206,21012,21131,972.3509606253476,5.377261971960838,3.157182029893062,False
Metal Deposition,1,207,21046,21143,984.7492281074898,5.654067730399657,3.089846326664566,False
Metal Deposition,0,219,21131,21215,863.973609583958,5.911095190326063,2.6296485026057015,True
Metal Deposition,0,200,21432,21506,1370.8598760306324,1.1305171625406878,4.940413983450986,False
Metal Deposition,0,215,21520,21609,1321.6833386854023,1.66839967002079,4.818601051450559,False
Metal Deposition,0,213,21767,21855,1311.3153188697272,2.0351901869919473,4.769977736267119,False
Metal Deposition,0,217,21994,22093,1258.062527654949,2.7419030195867498,4.569581556827173,False
Metal Deposition,0,228,22129,22234,1231.0687151940197,3.576596022213073,4.362640789122457,False
Metal Deposition,0,209,22342,22445,1188.7445702001503,4.3070304799432915,4.0877970922712095,False
Metal Deposition,1,218,22365,22476,969.292747247482,5.9843144649978,2.914240914528634,True
Metal Deposition,0,227,23061,23183,1168.7467014974072,4.658352788617704,3.940018729072432,False
Metal Deposition,1,235,23106,23194,1346.1572780127997,1.119389903327236,4.890572774182487,False
Metal Deposition,0,240,23350,23450,1128.1430976974195,6.021987077847451,3.376182490595262,False
Metal Deposition,1,241,23398,23509,1294.4429327698595,1.6698305967921454,4.760387257963274,False
Metal Deposition,0,236,23450,23559,1109.9732184175846,6.582602891603469,3.09883100548342,False
Metal Deposition,1,234,23509,23594,1261.6265636022447,2.361722234007094,4.626230692053875,False
Metal Deposition,1,245,23622,23719,1213.0523515867837,2.953807653205054,4.430897094866757,False
Metal Deposition,0,231,23582,23667,1087.365685149821,7.108497564624615,2.798746420218766,True
Metal Deposition,1,232,23719,23826,1187.8897774536279,3.552371220224513,4.2590355863321285,False
Metal Deposition,0,238,23947,24025,1358.099888829858,1.3699755900992783,4.908719151996018,False
Metal Deposition,1,243,24010,24146,1138.0117632213905,3.918209344442541,4.050605957406772,False
Metal Deposition,0,252,24131,24229,1321.9122802133074,1.7000283664766096,4.817210565797882,False
Metal Deposition,1,250,24229,24329,1095.0945457321554,4.538023458199111,3.7738730418132627,False
Metal Deposition,0,233,24282,24374,1289.0074855279556,1.9719559645260403,4.726208655060854,False
Metal Deposition,0,254,24472,24567,1271.5959789364022,2.2719445593329115,4.658756423890611,False
Metal Deposition,0,237,24657,24740,1237.2986909153117,2.960841270022607,4.487754341963467,False
Metal Deposition,1,242,24739,24811,1053.318221538581,4.840647306212673,3.568321659981991,False
Metal Deposition,0,256,24740,24847,1208.300093933538,3.076068217537273,4.399081875605395,False
Metal Deposition,1,251,24811,24922,1043.2206492428595,5.792646393714435,3.2094351421682346,False
Metal Deposition,0,248,25143,25275,1170.8124850971392,4.007022728998643,4.114440614724293,False
Metal Deposition,1,259,25177,25272,1002.1101974952586,6.399736282106231,2.8414915330961086,True
Metal Deposition,0,244,25283,25380,1153.2180290985705,4.314231832788795,3.9913652809261073,False
Metal Deposition,1,264,25990,26072,1363.5847681554933,1.2766885593606323,4.922704590819224,False
Metal Deposition,0,266,25976,26086,1126.3565290658685,4.880348422630156,3.75851933177901,False
Metal Deposition,0,260,26086,26195,1018.7820805995693,5.589560308343248,3.2135895924918234,False
Metal Deposition,1,273,26443,26522,1336.3862782769634,1.7987167838521907,4.842196335083399,False
Metal Deposition,0,265,26398,26483,900.7666072195292,6.215420141538377,2.610371403943443,True
Metal Deposition,1,261,26522,26606,1288.186332762463,2.488272765165585,4.672212232027268,False
Metal Deposition,0,269,26583,26674,1383.0594823369513,2.095146465040714,4.924029430110456,False
Metal Deposition,0,274,27187,27314,1346.4380409213243,2.4703855460108337,4.807939658828224,False
Metal Deposition,1,281,27205,27328,1252.4079885297765,3.0512325776753126,4.509625105826155,False
Metal Deposition,0,277,27337,27461,1305.105714376085,3.638508992050319,4.537360193133419,False
Metal Deposition,1,275,27410,27481,1215.7052703301933,3.427309902780627,4.353403788536446,False
Metal Deposition,0,279,27650,27743,1252.3353926432255,4.475580372545819,4.2154776574438495,False
Metal Deposition,0,287,28220,28318,1207.114087338151,5.173096365369137,3.8959704096752605,False
Metal Deposition,1,283,28314,28416,1168.9123797856473,4.118378913129449,4.0825238217117406,False
Metal Deposition,0,282,28589,28663,1189.2671830667227,5.734618275391169,3.6616549500406768,False
Metal Deposition,0,285,28758,28865,1124.009436867216,5.780612714793725,3.4528018209561804,False
Metal Deposition,0,293,28961,29064,1097.9015546171092,6.649823433045565,3.032986379685135,False
Metal Deposition,1,284,29005,29093,1119.6694740068353,4.909762118246221,3.7309741395097062,False
Metal Deposition,1,288,29148,29270,1108.0497311195436,5.714504666943125,3.4295695450605326,False
Metal Deposition,0,295,29085,29199,1033.992231665158,6.8778553974194265,2.732142425674312,True
Metal Deposition,1,291,29270,29366,1056.1227559103845,6.568251030752444,2.9371131227226854,True
Metal Deposition,0,296,29777,29882,1367.6019553988458,2.0630984867475943,4.892149739799077,False
Metal Deposition,0,303,30116,30225,1306.6525015229752,3.2226491967566115,4.613723832085141,False
Metal Deposition,1,302,30148,30247,1335.137927747784,1.8312299944870234,4.837382609783926,False
Metal Deposition,0,294,30225,30314,1284.7099487476794,3.9501131412747212,4.422894796961519,False
Metal Deposition,1,304,30247,30340,1304.3395070430395,2.520641055525257,4.7055907844576845,False
Metal Deposition,0,300,30492,30601,1258.314272612885,5.133470622593411,4.052759246455718,False
Metal Deposition,1,301,30551,30651,1268.8762335093916,2.734808319223453,4.5959516298853185,False
Metal Deposition,0,308,30799,30884,1196.8735169746458,5.572944841935758,3.738791408510643,False
Metal Deposition,1,309,30827,30920,1242.3365627040223,3.9792321955862557,4.306703544509284,False
Metal Deposition,0,313,31097,31196,1142.881185386678,6.514811635798892,3.2289492885439115,False
Metal Deposition,1,310,31371,31450,1224.7082310746969,4.557362150629131,4.119746786267735,False
Metal Deposition,0,306,31339,31418,1104.373734798315,7.117289935220819,2.849581597405866,True
Metal Deposition,0,307,31636,31718,1345.9148657879787,1.7106633894187593,4.867981108118776,False
Metal Deposition,0,321,31970,32060,1311.5636004589305,2.117111826544779,4.763434488696789,False
Metal Deposition,0,319,32170,32257,1270.6010962853757,2.680587635780821,4.607328959388213,False
Metal Deposition,0,320,32343,32422,1237.049519445767,2.9587690167891303,4.487485734419169,False
Metal Deposition,0,323,32968,33094,1127.8046229905508,3.4193972190335478,4.136588045436059,False
Metal Deposition,0,326,33245,33314,1106.0315531761892,3.4856927657972263,4.068202665193886,False
Metal Deposition,0,324,33639,33739,1055.8006761984318,4.244490480661495,3.751396075160703,False
Metal Deposition,0,331,33963,34066,1043.6575699826315,4.80034224840953,3.5543072630645938,False
Metal Deposition,1,328,34011,34139,1209.9225448945172,5.379121040256639,3.8397162184758744,False
Metal Deposition,0,336,34269,34354,989.4837656723297,5.376491443832112,3.206725698472872,False
Metal Deposition,0,339,34617,34711,949.7383006101303,5.908541243990181,2.8864501082049174,True
Metal Deposition,0,335,35038,35138,1354.501542493345,1.6971676907799986,4.887105704825736,False
Metal Deposition,0,342,35138,35216,1348.1375566704519,1.8691215886920862,4.863088244763117,False
Metal Deposition,1,341,35100,35217,1174.7347718350206,5.758577888906934,3.6104710840995446,False
Metal Deposition,0,333,35369,35473,1320.575032055526,2.8423086521616194,4.703273765548153,False
Metal Deposition,1,337,35444,35567,1141.7684476387544,6.361808926695445,3.286651407832008,False
Metal Deposition,0,338,35695,35804,1275.3227203121842,3.9290635773617755,4.403066674765467,False
Metal Deposition,1,350,35760,35861,1118.3461821080432,6.72943983543002,3.0635012569198645,False
Metal Deposition,0,355,36033,36146,1206.6477471115963,4.317083393238251,4.132925033196623,False
Metal Deposition,0,344,36391,36477,1187.9009564984108,4.606825357462968,4.006507018222175,False
Metal Deposition,1,354,36391,36507,1085.721436141149,7.593340446464762,2.5659053351971934,True
Metal Deposition,0,362,36601,36699,1161.2116418044304,5.170719344091615,3.7666026435650735,False
Metal Deposition,0,353,36754,36860,1083.7964705695513,5.357103282745296,3.484547485391376,False
Metal Deposition,1,366,36790,36903,1386.2346605485398,1.331445430658975,4.968041434972397,False
Metal Deposition,0,349,36880,36979,1060.5963869217367,5.629799507353096,3.3209972464135697,False
Metal Deposition,1,340,36927,37038,1365.5825001492294,2.125639346386001,4.8828706158709725,False
Metal Deposition,0,343,37266,37363,989.7110069766254,6.070506840066135,2.9406261171624384,True
Metal Deposition,0,357,37723,37827,1384.1704613972875,2.0857194454121286,4.927182460367329,False
Metal Deposition,0,373,38117,38230,1326.8021558815904,2.323098833882944,4.778215818548901,False
Metal Deposition,1,380,38217,38315,1338.5383921176879,2.4032980314422216,4.796811141883683,False
Metal Deposition,0,364,38307,38420,1306.7800762661677,2.9449451250374836,4.656248656026812,False
Metal Deposition,1,376,38321,38437,1329.7399857501055,2.892623847480115,4.718260014903868,False
Metal Deposition,0,383,38420,38508,1231.7153316043239,3.223325264066873,4.430418744893986,False
Metal Deposition,1,369,38437,38539,1282.282066096586,3.143072963635715,4.567140132617556,False
Metal Deposition,0,359,38508,38587,1181.382726986936,3.4274065754570824,4.268077166927477,False
Metal Deposition,1,387,38620,38723,1233.7867730382739,3.5268317172583563,4.379258862458627,False
Metal Deposition,0,385,38608,38735,1148.7772545357798,3.9739882757887686,4.065100408682218,False
Metal Deposition,0,368,38951,39049,1112.3334817985078,4.479625069790872,3.8370233378601943,False
Metal Deposition,0,390,39204,39324,1072.2611548675427,4.916089584935366,3.597087129743037,False
Metal Deposition,0,391,39382,39468,999.3672806663507,5.6322143071832595,3.1409341380425433,False
Metal Deposition,1,365,39420,39514,1205.327546271471,3.7948097437441213,4.251889830319861,False
Metal Deposition,0,375,39468,39567,949.5366586438502,6.4154315273663,2.6727218850641554,True
Metal Deposition,0,394,39678,39788,1335.889124346074,2.202388831125853,4.810097363685234,False
Metal Deposition,0,381,39851,39941,1293.9603358360584,2.81877756996963,4.643493699961631,False
Metal Deposition,1,378,39887,39977,1169.587673670072,4.519931057408437,3.9804909778833846,False
Metal Deposition,0,384,39972,40062,1261.2027751343026,3.196569084521672,4.5070327078586825,False
Metal Deposition,0,371,40342,40439,1212.8064870451897,4.381140900751282,4.133199804185552,False
Metal Deposition,1,386,40405,40489,1145.2779110995084,4.664459771809459,3.874167559230877,False
Metal Deposition,0,402,40439,40531,1166.7288045227435,5.137500445527511,3.792620556026619,False
Metal Deposition,1,388,40489,40578,1093.8897184921766,5.503319136198313,3.463120715525709,False
Metal Deposition,0,404,40643,40736,1142.9815407188162,5.471279458553679,3.6163679300595275,False
Metal Deposition,1,405,40733,40848,1027.511317148616,5.824915127311602,3.150623586624498,False
Metal Deposition,0,374,40889,41001,1033.881620544716,5.616358897985484,3.2477918501462346,False
Metal Deposition,1,393,40920,41025,975.5477076700298,6.55864276818532,2.690467380722559,True
Metal Deposition,0,397,41259,41344,987.3199485286576,7.187414265463252,2.4388643601894757,True
Metal Deposition,0,392,41662,41766,1357.7355296816468,1.620282532213329,4.897915863396341,False
Metal Deposition,0,411,41925,42012,1291.960938884262,1.836360167191267,4.743466017788481,False
Metal Deposition,0,396,42039,42126,1263.396934726118,3.1772255027657392,4.515620785481589,False
Metal Deposition,1,415,42105,42207,1386.3110822437252,1.7612534926323216,4.951993797035549,False
Metal Deposition,0,408,42229,42346,1240.1281537339805,3.3071927252292475,4.436144850649951,False
Metal Deposition,0,410,42360,42460,1207.9255887109816,3.6118941810987164,4.297211851160979,False
Metal Deposition,0,412,42657,42744,1142.046940095518,3.936131280863875,4.0567493298040604,False
Metal Deposition,0,418,42982,43097,1122.6022130333483,5.4023643541034705,3.5807772192158738,False
Metal Deposition,1,414,43060,43172,1359.0199018016629,2.4860257292390506,4.835195588566696,False
Metal Deposition,0,424,43636,43736,1056.1992655411,5.5534539967119505,3.3358161797978183,False
Metal Deposition,0,426,43800,43877,986.9173904638093,6.212048991151896,2.8739388713111595,True
Metal Deposition,1,419,43906,44003,1317.5031721560651,2.967436633945745,4.678679066980299,False
Metal Deposition,0,429,44127,44252,1358.5505870787965,2.2313961628916177,4.8583702762330425,False
Metal Deposition,1,423,44175,44262,1258.909357315029,3.618487941860803,4.424522554060607,False
Metal Deposition,0,425,44428,44532,1313.1241335701122,2.794254747775529,4.692053576781156,False
Metal Deposition,0,422,44536,44669,1278.9676283683737,3.007015731626267,4.580452893252755,False
Metal Deposition,0,436,44694,44770,1263.6782461522216,3.811877223063485,4.397679572811254,False
Metal Deposition,1,427,44704,44805,1160.9075950506842,4.070239303092366,4.073357190248016,False
Metal Deposition,0,437,45168,45279,1250.9512125614833,4.104568498535236,4.300928933090553,False
Metal Deposition,0,433,45576,45666,1196.157892155667,4.393698953702902,4.085409871861299,False
Metal Deposition,0,445,45782,45899,1163.819418757896,5.66499948185668,3.6108913343888487,False
Metal Deposition,0,431,46052,46154,1144.5236370443129,6.32817565001727,3.3083401025995496,False
Metal Deposition,1,449,46115,46226,1141.409593273029,5.248264266316819,3.685579132797093,False
Metal Deposition,0,446,46555,46601,1107.3816547218505,7.112151868049818,2.8615889416408473,True
Metal Deposition,1,447,46591,46702,1107.6942935254126,6.801972081867031,2.998986516143168,True
Metal Deposition,0,441,46701,46808,1341.2996211252205,1.595049968168002,4.864282607666528,False
Metal Deposition,1,457,46802,46914,1345.8280694222958,2.0758776194237796,4.8429592604394225,False
Metal Deposition,0,455,47111,47192,1332.825134910776,2.7134238524905787,4.7486841850501325,False
Metal Deposition,0,450,47372,47456,1285.3065281698862,3.007687969976368,4.595573364100933,False
Metal Deposition,1,465,47393,47491,1311.3302677086747,2.6031532910592325,4.711987085601024,False
Metal Deposition,1,456,47650,47718,1302.6986776326912,3.3503781216669135,4.582881501331171,False
Metal Deposition,0,451,47624,47720,1272.3849914495097,3.2846869495517708,4.519424491340101,False
Metal Deposition,0,472,47853,47934,1217.0740016791594,3.8841829297865686,4.26243723748498,False
Metal Deposition,0,475,48017,48082,1201.6916359861268,4.729231801136169,4.010446266018519,False
Metal Deposition,1,453,48052,48109,1274.4400038879637,4.089184974400485,4.365926355306935,False
Metal Deposition,0,459,48082,48175,1190.274559655422,4.8672209463481,3.939765465002366,False
Metal Deposition,1,469,48109,48223,1235.238613506707,4.5337404487359905,4.1544381419561285,False
Metal Deposition,0,470,48175,48274,1135.6170999328647,5.187928543194537,3.6885510057080757,False
Metal Deposition,1,477,48237,48327,1173.9490853835423,5.674108436041113,3.637467603870503,False
Metal Deposition,1,454,48376,48445,1145.0853069326263,6.027738988517847,3.4249406068758743,False
Metal Deposition,0,478,48274,48358,1080.4388185773987,6.640276328469542,2.982388017771862,True
Metal Deposition,0,448,48468,48578,1337.693459755121,1.575482383054599,4.857617897115642,False
Metal Deposition,1,479,48445,48536,1093.7650939319205,6.882151700231905,2.9200754771987842,True
Metal Deposition,0,480,48611,48703,1296.5195337635719,2.327566908023362,4.709165734357763,False
Metal Deposition,1,464,48702,48805,1357.9603352201598,1.2762280868822335,4.9111565006138145,False
Metal Deposition,0,468,49279,49398,1211.6392168425575,2.7628643342435715,4.4574214312150895,False
Metal Deposition,1,466,49496,49564,1292.7190103534563,1.9429302931192882,4.736754560498379,False
Metal Deposition,0,473,49496,49591,1183.5923906285407,3.1880653308947227,4.319277827223152,False
Metal Deposition,0,491,49805,49910,1143.487881699053,3.9691704263674663,4.052538987599212,False
Metal Deposition,1,474,49837,49957,1268.5452156019899,2.934542364917943,4.566470928132965,False
