Tool Group,Tool ID,LotID,Time In,Time Out,Input 1,Input 2,Output,Failed
Epi,2,93,8688,8719,1163.1522159972126,100463.65108012038,2.5504966411461067,False
Epi,0,94,8764,8794,1157.2009207916221,100250.687559291,2.6042737680989365,False
Epi,0,95,8808,8838,1159.596591880644,100164.31261950935,2.570169584770268,False
Epi,0,96,8964,8995,1173.5571239355913,99878.37871957495,2.380978384646975,False
Epi,0,97,9037,9068,1184.3389398929444,99657.2707850018,2.227987099813137,False
Epi,1,98,9055,9090,1188.7524989886767,99765.28451647617,2.1874802374201914,False
Epi,0,99,9124,9157,1189.495792663061,99391.67206541392,2.132158523534472,False
Epi,0,100,9261,9293,1191.834972620572,99080.28759913617,2.0598295796726336,False
Epi,0,101,9342,9371,1199.4873760719504,98870.5292308606,1.9308338969493362,False
Epi,0,102,9507,9537,1204.2390551036876,98698.91176101884,1.8414125114953743,False
Epi,1,103,9528,9559,1193.090094270379,99308.5887684644,2.0766274214724585,False
Epi,0,104,9783,9814,1204.7751333348572,98441.62485727492,1.7888539414498985,False
Epi,0,105,9953,9987,1212.767419103443,98298.62607042363,1.6566889704912935,False
Epi,0,106,10151,10181,1221.4774779709758,97970.45974445398,1.472983753388675,False
Epi,1,107,10164,10194,1196.8721371797255,99261.26674959966,2.023126187592172,False
Epi,0,108,10230,10259,1227.380436379562,97863.1759271291,1.3694364410997408,False
Epi,0,109,10533,10563,1234.2818916071235,97798.00992658021,1.2605628449217572,False
Epi,0,110,10611,10643,1246.570966174343,97460.5754617649,1.0084656513754733,False
Epi,1,111,10631,10661,1202.4331896856008,98972.16731488277,1.9097220579545218,False
Epi,1,113,10980,11010,1207.5210428054954,98712.54340478506,1.80151368121854,False
Epi,0,112,10916,10947,1248.6007296597202,97238.75913128225,0.9218158541252999,True
Epi,0,114,11111,11140,1135.4591938608826,101089.768385087,2.8852541536918945,False
Epi,0,115,11257,11288,1147.273800845681,100739.98020013144,2.744581183651743,False
Epi,0,116,11472,11504,1152.0243422472784,100591.15404905536,2.6842488806018614,False
Epi,1,117,11477,11506,1214.599114018693,98584.09491686505,1.6869671010001348,False
Epi,0,118,11591,11620,1161.040653800149,100282.17677315124,2.5621284024750635,False
Epi,0,119,11623,11653,1165.5961133753142,100135.31696119948,2.497947528287461,False
Epi,0,120,11729,11759,1176.3119129759723,99596.8190357386,2.318175997565922,False
Epi,0,121,11820,11850,1188.2253218246,99259.8177911496,2.130208932893316,False
Epi,0,122,11931,11963,1197.084528884523,99103.72721956005,1.9974161358878064,False
Epi,0,123,12038,12066,1211.0710875104478,98711.38895427444,1.7556218456556927,False
Epi,0,124,12165,12195,1218.3891263417008,98476.45086708009,1.617272540592167,False
Epi,0,125,12310,12341,1224.2625799125285,98273.97679631764,1.4996808311703267,False
Epi,0,126,12402,12433,1228.3513791398116,97608.12416265163,1.297404724088714,False
Epi,0,127,12733,12764,1234.2978196798456,97243.67285798005,1.124917435434636,False
Epi,1,128,12762,12793,1219.4994219900452,98456.47625755002,1.598887277185061,False
Epi,0,129,12812,12843,1238.1527299299112,97100.53772807625,1.0331014905035267,False
Epi,1,130,12840,12870,1225.2555591333467,98301.25989369658,1.492155178564468,False
Epi,0,131,12846,12879,1251.030244665404,96779.64851989025,0.759494030934182,True
Epi,0,132,13004,13036,1133.6501771731653,101158.029664817,2.9059560655773167,False
Epi,0,133,13388,13419,1140.3480375114211,101027.2675564207,2.8306617955002453,False
Epi,0,134,13495,13523,1144.5682075448822,100952.50438110066,2.7823515306046778,False
Epi,0,135,13524,13555,1155.558275901714,100449.96408840483,2.6361862374498,False
Epi,1,136,13527,13557,1228.3391263465016,98191.52771803507,1.4283290127553387,False
Epi,0,137,13581,13611,1158.9353101950696,100379.31828238248,2.59307914459324,False
Epi,1,138,13586,13616,1232.3522503175498,97994.87288714686,1.3316991420559763,False
Epi,2,139,13589,13619,1171.3021332865899,100211.22307742035,2.43781929233049,False
Epi,0,140,13695,13726,1173.9322073498556,99845.45136512468,2.373234619285495,False
Epi,0,141,13827,13856,1187.3764993961822,99388.06968777423,2.1577509359108777,False
Epi,0,142,13941,13971,1197.634145476039,99280.09003614013,2.016371475214463,False
Epi,1,143,13943,13972,1241.0519860556328,97748.66940248071,1.156377226143981,False
Epi,0,144,14037,14066,1208.128646762462,98871.4878326092,1.8209372481141197,False
Epi,1,145,14065,14093,1247.7678868728046,97643.47710565323,1.0383316483336085,False
Epi,0,146,14079,14109,1218.3070210040125,98501.70935265889,1.6231976651595277,False
Epi,0,147,14117,14144,1229.9706130673758,98158.21334983705,1.3994698500321912,False
Epi,1,148,14122,14153,1254.6226785103684,97268.8434701115,0.8450193298394,True
Epi,0,149,14327,14357,1239.6041822872346,97995.39377882444,1.234101393812316,False
Epi,1,150,14350,14380,1129.0661538762433,101203.56658582538,2.955916460396181,False
Epi,0,151,14368,14396,1246.2750911198298,97786.93097429052,1.0942692941828287,False
Epi,1,153,14465,14495,1138.9028791241262,101129.62661424767,2.8486489305734155,False
Epi,0,152,14421,14448,1251.397973251911,97639.61849753966,0.9873621045153187,True
Epi,0,154,14623,14654,1130.239879499021,101058.62694169802,2.941512131690545,False
Epi,0,155,14661,14689,1138.3560145152248,100797.45925415987,2.846029485181445,False
Epi,0,156,14829,14859,1143.3048364259434,100495.66358015915,2.778193636178595,False
Epi,1,157,14845,14874,1145.6506952801653,100653.80109077081,2.7590294572390213,False
Epi,0,158,14860,14890,1151.9313288548437,100387.07463746329,2.6738416387805284,False
Epi,0,159,14952,14981,1158.1101565142376,100021.98160922399,2.5764936985081333,False
Epi,0,160,14981,15012,1165.356167453741,99907.00775404334,2.4810730890503674,False
Epi,0,161,15127,15154,1168.8530773265222,99834.39229830635,2.432682825118896,False
Epi,0,162,15282,15310,1173.4440256211592,99736.32772093943,2.3678980071755666,False
Epi,0,163,15338,15367,1181.1467630934085,99350.50987965097,2.229660108061086,False
Epi,1,164,15338,15369,1150.6822000797738,100344.95956899495,2.685626275085465,False
Epi,0,165,15511,15542,1189.2412222249534,99107.6809196762,2.0963337617224727,False
Epi,0,166,15557,15587,1200.4504522975624,98827.12314114826,1.911507684631841,False
Epi,0,167,15637,15670,1207.479949697076,98567.85927356011,1.7764442674856442,False
Epi,1,168,15652,15684,1155.7779253224546,100168.22358014394,2.6149221338664854,False
Epi,0,169,15940,15967,1211.9160576290503,98283.43971924733,1.664987007086886,False
Epi,0,170,16144,16174,1221.9868021364653,97807.19008441182,1.4303202113108329,False
Epi,0,171,16205,16236,1233.7713750657588,97514.35352899923,1.1998888459790649,False
Epi,0,172,16426,16458,1244.1876483675505,97249.7264028524,0.9869864982847765,True
Epi,1,173,16542,16571,1159.235111237653,99920.69551446827,2.554850772715743,False
Epi,2,174,16556,16589,1176.7417350106869,100074.08843581408,2.362220451294227,False
Epi,0,175,16962,16993,1129.206873981976,101023.09753516258,2.9522330937937094,False
Epi,0,176,17013,17043,1133.2602516081995,100724.9439514289,2.9005108268153186,False
Epi,0,177,17241,17270,1138.561968766741,100302.70596634275,2.8227496378821404,False
Epi,1,178,17258,17289,1162.540315929383,99763.03278749943,2.501338626126391,False
Epi,0,179,17347,17379,1146.391530042582,100063.80831720655,2.7172671243387594,False
Epi,0,180,17459,17486,1150.6470045751073,99870.4119702901,2.652664551546674,False
Epi,1,181,17470,17500,1176.5086782149858,99274.52974823149,2.277439533906956,False
Epi,0,182,17724,17756,1163.9793513793861,99729.00886426361,2.480826681175795,False
Epi,0,183,17860,17890,1174.668087800522,99404.52736472237,2.31602207794345,False
Epi,0,184,18007,18039,1184.5918306073295,99215.5022174866,2.1693671585170455,False
Epi,1,185,18014,18046,1187.999614824498,98924.54859959599,2.0852597027950948,False
Epi,0,186,18165,18198,1191.9700521597197,98945.85214460315,2.0381110006324388,False
Epi,0,187,18200,18232,1199.3884131460775,98796.45056137761,1.9200660328783201,False
Epi,0,188,18244,18273,1205.9321411037354,98427.93911915443,1.7711835606515673,False
Epi,1,189,18264,18295,1194.7345283230886,98741.14130536842,1.9707233419385388,False
Epi,0,190,18299,18330,1215.2057220320905,98206.78248603069,1.6061870228624626,False
Epi,0,191,18352,18384,1223.1407379378174,97867.71184993155,1.4280387975191273,False
Epi,0,192,18623,18655,1229.254978939055,97355.77686573521,1.2239647767112976,False
Epi,0,193,18736,18765,1232.803188959237,97214.26825213968,1.1385139150148766,False
Epi,0,194,18830,18859,1244.1451605145958,96809.98432387362,0.8678674245773785,True
Epi,1,195,18939,18969,1202.6730381439186,98485.97748593702,1.824367355145729,False
Epi,0,196,19142,19171,1131.0451626599202,101069.74236947377,2.9329141763490774,False
Epi,0,197,19184,19216,1137.7045283352206,100774.26557921345,2.85251989322145,False
Epi,0,198,19231,19262,1142.3039757318782,100555.06637489061,2.7923358934888496,False
Epi,1,199,19238,19268,1209.2425946242495,98370.20635631713,1.7169281851212599,False
Epi,0,200,19429,19460,1145.4747257677575,100279.05452399081,2.741668142071452,False
Epi,1,201,19435,19464,1215.291987044178,98196.10601058688,1.6028934295355013,False
Epi,2,202,19447,19476,1178.9590167397575,99809.75472261242,2.309582042070866,False
Epi,0,203,19492,19520,1152.7057548580633,99655.81633159218,2.6097609966536712,False
Epi,0,204,19535,19566,1161.459466990907,99613.99920678575,2.499955204854136,False
Epi,1,205,19547,19576,1225.279753401137,98071.97497074457,1.4436683844766596,False
Epi,2,206,19554,19584,1188.4381585682963,99582.96970531394,2.1694567818934103,False
Epi,0,207,19685,19716,1162.3607235301665,99333.32981757693,2.459417956700563,False
Epi,1,208,19704,19732,1237.65357994812,97830.61825475574,1.2222466972227313,False
Epi,2,209,19712,19742,1200.2733162249567,99114.85456095511,1.9591221029667687,False
Epi,0,210,19763,19796,1163.1491182009822,99143.24038272095,2.427705333904501,False
Epi,0,211,20041,20071,1168.4704885838958,99008.81937139088,2.3441365180732636,False
Epi,0,212,20128,20160,1176.1811281265368,98764.75655640909,2.2124978563928486,False
Epi,0,213,20239,20272,1179.9272957966225,98323.43550867462,2.0949274130500974,False
Epi,1,214,20263,20294,1243.4416763508348,97538.3278533311,1.0717030755672485,False
Epi,2,215,20272,20302,1201.7083157745749,99065.48583916934,1.9335352826259717,False
Epi,0,216,20343,20372,1185.069459003745,98110.01547309312,1.9897220184380706,False
Epi,0,217,20380,20410,1189.9475599135596,97648.15608578973,1.8355190172511313,False
Epi,0,218,20579,20609,1196.8671714131024,97289.30252706874,1.663164471469447,False
Epi,0,219,20721,20751,1203.9829443443616,97053.09808912371,1.5080767692568384,False
Epi,0,220,20762,20793,1208.974922173495,97090.7536158722,1.4459187643620837,False
Epi,0,221,21051,21079,1218.7670731790497,96989.33371699463,1.2811078702591838,False
Epi,0,222,21290,21320,1224.3917867493305,96746.89696924634,1.1370148302201666,False
Epi,2,225,21463,21494,1207.2309533106898,98977.70150878996,1.849931309405063,False
Epi,0,223,21372,21398,1231.111714106547,96157.90668130743,0.8719142446177299,True
Epi,1,224,21382,21415,1250.4758410668987,97287.08634854516,0.9083182420476916,True
Epi,0,226,21575,21599,1130.7112016299939,101029.65247945684,2.935913832510746,False
Epi,0,227,21819,21848,1144.0187664710236,100805.20157581632,2.7833941517047367,False
Epi,0,228,21848,21877,1146.4274399931082,100599.2033251153,2.7477928590483547,False
Epi,0,229,22067,22095,1156.3328948795593,100230.4555414694,2.6129070142781106,False
Epi,0,230,22226,22255,1160.832105960814,99868.12262891464,2.5313286782221938,False
Epi,1,231,22229,22261,1133.9847017803452,100947.78198583517,2.898459896380005,False
Epi,0,232,22258,22287,1163.369586803114,99707.95939745793,2.4861179432449516,False
Epi,0,233,22343,22374,1166.6688782592744,99617.49591261709,2.4372342156004416,False
Epi,1,234,22347,22382,1137.1272537766013,100651.14588406213,2.854671565029716,False
Epi,0,235,22737,22766,1170.4142308988273,99360.22102625704,2.363146117421426,False
Epi,1,236,22754,22787,1146.633360530962,100217.24154063892,2.7244977768848715,False
Epi,2,237,22765,22793,1212.6031748954606,98696.70871235867,1.7332798759466717,False
Epi,0,238,22800,22827,1178.8651966051507,99173.76262971829,2.2351854245161418,False
Epi,0,239,22841,22872,1184.9814224743704,99010.97752602992,2.1360823930674533,False
Epi,0,240,22932,22960,1196.0255540778428,98716.25411058233,1.9500648682294648,False
Epi,1,241,22936,22967,1153.7317146011346,100034.94832293887,2.628994301631474,False
Epi,0,242,23097,23129,1198.2156663238225,98723.03127827926,1.92301058594058,False
Epi,1,243,23126,23157,1160.4103948385637,99777.96933809535,2.528237655195178,False
Epi,0,244,23140,23169,1206.7597546275395,98391.95273534532,1.7536575133148844,False
Epi,0,245,23205,23233,1212.5649247789381,98326.16613600163,1.6647173268309245,False
Epi,1,246,23219,23247,1164.1167523410295,99508.80000670176,2.456887050609466,False
Epi,2,247,23222,23252,1221.5372122465678,98535.24438574312,1.5875463182652072,False
Epi,0,248,23285,23315,1219.038101370482,98170.85715218014,1.5478769575110973,False
Epi,0,249,23392,23426,1227.7006898338752,97712.13327328622,1.330636865250913,False
Epi,1,250,23402,23432,1174.553890484575,99123.04957948333,2.282459534609617,False
Epi,0,251,23551,23579,1230.0695720434094,97448.43186898522,1.2352952903097831,False
Epi,0,252,23646,23675,1240.052275302686,97393.5163313076,1.0822798417657529,False
Epi,0,253,23682,23711,1246.4563194683533,97164.23290792585,0.9321551471057319,True
Epi,1,254,23793,23824,1185.7993967776831,99090.60993127778,2.137086800223768,False
Epi,0,255,24122,24153,1129.3318403602757,101104.29093130078,2.9520134121760684,False
Epi,0,256,24348,24378,1138.3223166748878,100578.43585334894,2.8383631120559545,False
Epi,0,257,24395,24425,1146.4746460934573,100220.47610965677,2.7265406487995887,False
Epi,0,258,24482,24511,1163.0618100880154,100006.68210126282,2.516942541089135,False
Epi,0,259,24557,24586,1171.6589282229227,99744.72219074846,2.3901925742269543,False
Epi,0,260,24658,24689,1175.5661224711355,99468.71488232227,2.312573356492804,False
Epi,0,261,24720,24750,1181.0262407742146,99456.18404905734,2.2442602360987536,False
Epi,0,262,24827,24858,1191.2053964356007,99068.46384428607,2.0660123558226586,False
Epi,0,263,25032,25062,1203.8791767409969,98887.94209505955,1.8777599874700435,False
Epi,0,264,25125,25156,1206.9346526349084,98394.70342460577,1.7518719391898552,False
Epi,1,265,25143,25172,1203.5576415658536,98968.03318901132,1.894833844057761,False
Epi,2,266,25152,25181,1228.3523707262361,98231.6828860808,1.4366522499484624,False
Epi,0,267,25156,25183,1218.2712623743437,98100.31939281638,1.5435507477910138,False
Epi,0,268,25294,25326,1226.5474542195134,97927.11103134502,1.394997933208917,False
Epi,0,269,25348,25377,1237.2797165349448,97955.99094513735,1.2564131571640937,False
Epi,0,270,25454,25485,1247.016185299029,97824.32710390085,1.0932645711967004,False
Epi,1,272,25621,25650,1213.6811955724597,98922.40992792108,1.7589755177598163,False
Epi,0,271,25608,25641,1253.2845878230091,97610.0988222109,0.9538137817344712,True
Epi,0,273,26142,26173,1137.2969641548434,100826.50575952906,2.858694273367471,False
Epi,0,274,26336,26366,1138.3778807732763,100792.36410452538,2.845621022881848,False
Epi,0,275,26409,26441,1147.7682395967925,100617.31851245601,2.733537490136839,False
Epi,0,276,26563,26594,1158.397824089834,100349.00000765383,2.5972220411143008,False
Epi,0,277,26613,26645,1162.536179116979,100097.05292899966,2.5305954229039065,False
Epi,0,278,26647,26678,1166.7939468261534,99914.77813410733,2.4647309654810083,False
Epi,0,279,26772,26802,1176.7313844651649,99686.50066223377,2.323040080137935,False
Epi,0,280,26816,26845,1182.6500054062153,99578.72134995977,2.2391964651018252,False
Epi,1,281,26842,26872,1216.9284121976818,98556.95996041982,1.651645189748013,False
Epi,0,282,27047,27079,1187.5131442092534,99282.12616177609,2.1420542165891114,False
Epi,1,283,27078,27107,1218.974096816301,98446.3940809249,1.6038037688032585,False
Epi,0,284,27260,27292,1189.9190405913575,98950.88861160913,2.0648574835292273,False
Epi,0,285,27315,27343,1193.8833517035382,98822.13650753969,1.994600383108271,False
Epi,0,286,27357,27385,1204.471183685963,98816.22914576363,1.8583305161510426,False
Epi,0,287,27825,27858,1207.4801107278079,98726.81550156184,1.80452018627434,False
Epi,0,288,27946,27981,1220.1173690287585,98510.95490148991,1.6013612908027604,False
Epi,0,289,28109,28138,1227.781062052662,98044.6840331729,1.4041959435744953,False
Epi,0,290,28146,28176,1230.7243662751066,98006.46745598053,1.3562095436497694,False
Epi,0,291,28243,28276,1242.5785280525672,97731.83077633721,1.1314070500145799,False
Epi,1,293,28352,28381,1223.6566301674288,98256.1168033683,1.5040317301055817,False
Epi,0,292,28349,28380,1254.2547338151169,97474.64049463386,0.9051704101427451,True
Epi,0,294,28586,28613,1126.100614615081,101186.75993314058,2.987749663876999,False
Epi,0,295,28719,28751,1137.840176910191,100905.49270502794,2.8549768637794757,False
Epi,0,296,28788,28815,1146.4432373903317,100685.05609271849,2.751511733595357,False
Epi,0,297,28856,28885,1155.9635492192565,100423.66477239199,2.629943431579086,False
Epi,0,298,29003,29035,1164.0320153729144,100323.23487351551,2.530620191529613,False
Epi,0,299,29155,29186,1166.5393748881932,100243.10787957633,2.495611797310408,False
Epi,1,300,29183,29213,1232.849550221567,97984.00498819898,1.3225600374059239,False
Epi,0,301,29205,29235,1168.2981704065228,99858.36226371722,2.441591933387932,False
Epi,0,302,29244,29273,1177.427521631597,99715.50132677474,2.317818497818132,False
Epi,0,303,29778,29811,1182.5886228834156,99268.65798863884,2.2013073002272514,False
Epi,0,304,29875,29903,1188.3541828760863,99203.44035012314,2.120878175779823,False
Epi,0,305,30111,30140,1191.833273444163,99118.62487120832,2.065423780978409,False
Epi,0,306,30142,30173,1204.3759211967968,98536.83075431222,1.8112528024442176,False
Epi,0,307,30314,30342,1211.3838020310752,98390.60296398369,1.6926415096939875,False
Epi,0,308,30429,30460,1219.5726960040245,98081.3918320278,1.5221724487519788,False
Epi,0,309,30466,30496,1230.1294306030072,97860.45119851173,1.3314704190111728,False
Epi,0,310,30516,30544,1233.6564690356854,97669.01100376216,1.238745729963202,False
Epi,0,311,30547,30579,1241.0295849849224,97495.09540898741,1.0943192960156927,False
Epi,1,313,30595,30626,1237.874532893978,97577.04336432581,1.1583798689601768,False
Epi,2,314,30624,30654,1236.5903809716847,98040.5786962573,1.2849379799418665,False
Epi,1,315,30667,30697,1245.6621107285437,97386.58402932368,1.0020482180737125,False
Epi,0,312,30590,30619,1247.1201045146938,97316.0374834487,0.9631783400710421,True
Epi,1,316,30711,30739,1256.4294982974172,97152.37237769116,0.7874935561081995,True
Epi,0,317,30825,30854,1145.2959637207327,101138.04492856916,2.779611252436777,False
Epi,2,318,30836,30866,1242.9850217641106,97932.13129846573,1.1737489631482054,False
Epi,0,319,30913,30946,1151.7988634812882,100793.9736084476,2.696506760556131,False
Epi,0,320,31137,31168,1160.1874477807216,100678.1970599057,2.5971103039852297,False
Epi,0,321,31268,31297,1164.7548615735388,100492.7951105233,2.5342017138590416,False
Epi,0,322,31600,31627,1168.26412122723,100141.42700599512,2.467325217109773,False
Epi,0,323,31750,31780,1174.3111982672633,100056.23642102655,2.3890680907434336,False
Epi,0,324,32112,32142,1180.4408945206615,99830.33747125704,2.294083067900487,False
Epi,0,325,32169,32205,1188.0894149053288,99167.04098649955,2.1191246512293977,False
Epi,0,326,32235,32265,1194.058387304981,98898.86573819205,2.004394856896221,False
Epi,1,327,32244,32274,1128.8785611177968,101008.2138527736,2.9555858579403194,False
Epi,0,328,32463,32494,1213.1523617551975,98556.25945981304,1.7006069313769565,False
Epi,0,329,32709,32740,1223.0954728913582,98000.40668370588,1.457625391190821,False
Epi,0,330,33453,33484,1230.6454060636274,97780.18739005868,1.3060589108793244,False
Epi,0,331,33631,33660,1237.167626924858,97592.01272522414,1.1718094642493386,False
Epi,1,333,33735,33763,1132.7593805928893,100958.88498818575,2.9121574204084926,False
Epi,0,332,33672,33702,1249.8643240647018,97206.94280694936,0.8954139624934752,True
Epi,0,334,33814,33845,1133.4046153469885,101296.30055390658,2.91013090880364,False
Epi,0,335,33929,33959,1141.050458157877,101123.64360871846,2.8252591850620745,False
Epi,1,336,33939,33970,1136.06557979018,100365.23195965095,2.854591376040202,False
