Tool Group,Tool ID,LotID,Time In,Time Out,Input 1,Input 2,Output,Failed
Diffusion,0,143,15018,15431,1159.737309789943,55.5776448405593,0.7826199955413939,False
Diffusion,2,144,15196,15531,1655.1857653720167,69.77738846882184,2.0674886295142683,True
Diffusion,1,154,15262,15752,1637.551153506007,67.83652675610347,1.9527136432705035,False
Diffusion,0,149,15431,15914,1211.027020459217,56.422736858763436,0.8779258387558988,False
Diffusion,2,156,15631,16131,1025.9320631689131,50.351967510598406,0.539208863265337,False
Diffusion,1,160,15752,16162,1676.4328792305748,68.63974718524125,2.0614895486817364,True
Diffusion,0,159,15914,16365,1232.0869481423586,57.374599083295195,0.9271756015151488,False
Diffusion,2,162,16131,16568,1054.9156698780741,51.179245096231575,0.5849195600086851,False
Diffusion,1,154,16262,16694,1011.250564979718,50.41607767494593,0.517108288946934,False
Diffusion,0,165,16365,16881,1281.0899875627317,58.35783075630882,1.0269364348950552,False
Diffusion,2,164,16568,17035,1076.207804301415,51.634961026370746,0.6192086912390761,False
Diffusion,1,168,16694,17142,1056.698370467296,50.73856878847559,0.5864581027740984,False
Diffusion,0,156,16881,17406,1322.8011079974137,59.08122103259585,1.1124664175736454,False
Diffusion,2,169,17035,17562,1089.1191723473867,52.53072311635287,0.643586863588086,False
Diffusion,1,174,17142,17592,1093.237830815366,51.718152511570224,0.6458296985881118,False
Diffusion,1,174,17692,18050,1103.5344701441272,52.94048274832244,0.6686770308278664,False
Diffusion,0,177,17591,18084,1349.477153521102,60.064504811128735,1.1796780973352932,False
Diffusion,2,179,17724,18098,1114.8838383498435,53.41216509685912,0.6898877368755112,False
Diffusion,0,179,18159,18534,1423.2814366361863,60.641764039784874,1.3230317788175046,False
Diffusion,1,181,18066,18537,1122.7692058122486,53.07152768674441,0.6998705556402965,False
Diffusion,2,183,18239,18721,1173.425978880671,53.63698798345827,0.7847261277457652,False
Diffusion,0,189,18597,19141,1436.4570106673405,61.10086692933542,1.357964626951061,False
Diffusion,1,184,18720,19163,1152.8564619456806,53.51300876697754,0.7509368322557035,False
Diffusion,2,191,18828,19291,1206.599393722666,54.6851381200616,0.8487314374311605,False
Diffusion,0,192,19141,19688,1461.0480491599012,61.40691060510408,1.4097954938106914,False
Diffusion,1,193,19450,19877,1176.8296656858383,54.8185078366052,0.8020245552893286,False
Diffusion,2,201,19794,20198,1265.7525524733073,55.84284813857137,0.9602068734537136,False
Diffusion,0,192,19754,20202,1484.6883645090504,63.491465191176154,1.5118578737252697,False
Diffusion,0,205,20202,20528,1521.9440878697842,64.03809809110216,1.5974724880712854,False
Diffusion,1,197,19988,20543,1210.490008997084,56.45799123180823,0.8775223464745274,False
Diffusion,2,204,20198,20757,1305.9952813514835,57.48609106499114,1.0536216751908218,False
Diffusion,0,206,20528,20944,1558.130511747819,65.84044008884239,1.725501285754605,False
Diffusion,1,207,20543,20979,1235.3138609447092,56.89937756301683,0.9252930445668235,False
Diffusion,2,209,20757,21272,1321.527196648255,57.77286473407754,1.085048764285411,False
Diffusion,0,200,20944,21365,1580.5428396883583,67.21996212923389,1.8184221328664896,False
Diffusion,1,215,20979,21456,1290.440534513685,57.62201751714391,1.0297344735020917,False
Diffusion,0,213,21365,21701,1608.63232544524,68.26436065961042,1.9132467425631408,False
Diffusion,1,218,21456,21873,1331.9030779321404,57.57777126132404,1.0990135018949887,False
Diffusion,2,217,21272,21932,1347.4950244159422,58.77692698347211,1.1488472962165117,False
Diffusion,0,209,21701,22280,1630.3723061619826,68.92590109276753,1.9826107119761562,False
Diffusion,2,218,21939,22296,1390.5167906586853,59.537746827468055,1.239537186047393,False
Diffusion,1,226,21919,22398,1348.569563126782,58.24963621782154,1.1401146454844582,False
Diffusion,0,226,22465,22826,1669.6347540313388,70.74852832669218,2.138801474426626,True
Diffusion,1,227,22547,22998,1383.6272679825095,59.06046747538909,1.2170650088278507,False
Diffusion,2,233,22692,23179,1417.863998160705,60.75966789779631,1.3163782455880004,False
Diffusion,0,234,22926,23365,1013.1440213099767,50.67829184069516,0.5202456389059461,False
Diffusion,1,231,22998,23526,1396.8418724509504,60.65930716012874,1.2767615134104564,False
Diffusion,2,232,23179,23602,1442.5303043860883,62.579913821570145,1.4084731050664752,False
Diffusion,1,237,23526,23821,1437.3912822367452,61.47905092908046,1.3694535836283515,False
Diffusion,0,238,23365,23845,1048.0476359675893,51.6380128262532,0.575827744063682,False
Diffusion,2,233,23602,24211,1464.0726334078797,63.24864256931363,1.466834947886967,False
Diffusion,0,246,23845,24229,1060.0798486550664,51.79955573878092,0.5949816327980603,False
Diffusion,1,244,23821,24273,1466.4661291237985,62.01827310994974,1.4361447194580306,False
Diffusion,2,237,24211,24592,1495.261818884057,63.91249782250536,1.5441893498534254,False
Diffusion,0,242,24229,24671,1080.5994867078036,52.83481366751786,0.6319687889109247,False
Diffusion,1,251,24273,24710,1487.7921404421845,62.55436926279734,1.489861068752761,False
Diffusion,2,248,24592,25080,1516.544956958792,65.56063128247017,1.6371837397788938,False
Diffusion,0,244,24671,25218,1099.9779710568519,53.5543585380701,0.6672732052061668,False
Diffusion,1,257,24805,25291,1550.6020006492108,63.10918317256735,1.620918685317412,False
Diffusion,2,260,25080,25545,1557.4159817125674,66.79988588515178,1.758394538488207,False
Diffusion,0,261,25218,25869,1130.1088063080015,54.12803729021338,0.7199510208138782,False
Diffusion,1,264,25438,25920,1565.4342018398486,64.86104387944286,1.7054586149962505,False
Diffusion,2,260,25612,26019,1597.5362162101171,67.27116419742816,1.853170052073397,False
Diffusion,1,265,25920,26332,1593.8849855741269,65.31440209132501,1.7745562559314498,False
Diffusion,2,261,26019,26442,1613.251995074664,68.5885253439737,1.9352197652382266,False
Diffusion,0,269,25869,26470,1161.9779284819676,54.58841178053495,0.7755831103822854,False
Diffusion,1,267,26332,26868,1612.5651664545035,65.67947615288463,1.8228625876221203,False
Diffusion,2,272,26442,26931,1630.4329081616409,68.77530084210377,1.9765714978375595,False
Diffusion,0,274,26686,27122,1182.8476475570026,55.80250089084665,0.8232418233403227,False
Diffusion,1,275,26868,27344,1631.7698600892206,66.07018955877075,1.8736386536658434,False
Diffusion,0,279,27122,27585,1192.054895914207,56.131160026334086,0.842581075234262,False
Diffusion,2,272,26997,27589,1658.2683235308405,69.24486666258441,2.0510195667338795,True
Diffusion,1,276,27344,27871,1675.5280032477801,67.34003308283918,2.006585117865162,True
Diffusion,0,284,27585,28157,1238.6476312464497,57.03804549166403,0.9329844918945889,False
Diffusion,2,283,27741,28240,1014.4638669305338,51.4066819128512,0.5235236212317892,False
Diffusion,1,282,27971,28522,1050.714188393465,50.502192628286444,0.5768761215031526,False
Diffusion,0,286,28157,28592,1279.6229480606667,57.78598394289143,1.01427728065525,False
Diffusion,2,285,28240,28685,1043.6043656578297,52.41905965357438,0.5719448206005094,False
Diffusion,1,284,28522,28944,1100.8336909225336,51.0379510602147,0.6545852755626944,False
Diffusion,0,288,28616,29080,1312.5463859292881,59.023594275078,1.0936103757906084,False
Diffusion,2,291,28685,29153,1072.0793361753501,53.2204843205529,0.6208366097353577,False
Diffusion,0,294,29080,29608,1358.657591521794,59.42358697180705,1.1816850733962774,False
Diffusion,1,290,28944,29627,1119.732752578404,50.78532310044776,0.6823610061943377,False
Diffusion,2,296,29153,29714,1090.4481337033287,53.58277099296174,0.6523310729586604,False
Diffusion,0,302,29608,30083,1396.0992484702244,60.7018312680331,1.2764763507613803,False
Diffusion,1,294,29666,30113,1131.2365586272176,51.53651455613555,0.7034699279940004,False
Diffusion,2,300,29854,30430,1116.344080648636,54.08522777770927,0.697524480054412,False
Diffusion,0,301,30083,30443,1404.0899084261184,60.78874496349368,1.2927234486723238,False
Diffusion,0,306,30864,31274,1429.6929425529129,61.21605438106324,1.3488924830194948,False
Diffusion,1,310,30896,31309,1167.0891075095496,51.824695935383886,0.7604755084850521,False
Diffusion,2,307,31136,31571,1133.0768872662586,54.22005071765762,0.7255276632794134,False
Diffusion,1,319,31667,32104,1192.5792481570131,53.09518146472961,0.810157330753269,False
Diffusion,0,317,31566,32118,1468.257116789952,62.4275156300982,1.4508295876211146,False
Diffusion,2,320,31801,32287,1151.2512122237422,55.48384015990024,0.7676610903974902,False
Diffusion,0,324,32421,32783,1494.1364672394996,64.09198196517066,1.547678059280517,False
Diffusion,1,323,32431,32904,1214.4475165478032,54.015145020337094,0.8539448147993608,False
Diffusion,2,325,32556,32964,1198.761067506474,56.33119016702149,0.8563241001182962,False
Diffusion,0,326,32783,33173,1519.4317994059297,65.05013592423889,1.6255900729450525,False
Diffusion,1,328,32904,33405,1228.1886758898233,55.92686733143492,0.8995126182910582,False
Diffusion,2,324,32964,33571,1229.8172164395655,56.733362396736545,0.913637335852293,False
Diffusion,0,328,33473,33943,1576.245481329016,65.536645954602,1.7491161843313277,False
Diffusion,0,333,34091,34533,1599.2173264037497,65.90086051669194,1.80558601121143,False
Diffusion,1,334,34156,34813,1269.6153064385035,57.00522323815527,0.9843562799859829,False
Diffusion,2,338,34364,34853,1247.5795330439141,57.44809910841944,0.9544520089349454,False
Diffusion,0,335,34581,34970,1614.7376683363102,66.03675152694589,1.8400179832298866,False
Diffusion,1,333,34813,35305,1317.856119264318,57.52245371832947,1.0742855008490908,False
Diffusion,2,337,34853,35385,1305.4155433151234,57.976462891403976,1.061442682170758,False
Diffusion,0,338,34970,35635,1648.1995838118924,66.86785681612804,1.9353258822977562,False
Diffusion,1,340,35305,35827,1352.17389204038,58.54814861529215,1.1522356037496595,False
Diffusion,2,343,35385,35830,1340.8698230756047,58.381593180298786,1.1295646087182647,False
Diffusion,0,345,35635,36072,1654.7223945080418,69.18552152746302,2.0415028474745487,True
Diffusion,2,344,35830,36309,1385.405597636151,59.07384064797568,1.2204258436355035,False
Diffusion,1,347,35827,36329,1366.1832548628981,58.47982517832462,1.1748424219426608,False
Diffusion,0,353,36172,36690,1021.798058749651,51.44238112520287,0.5348700913773681,False
Diffusion,2,349,36309,36817,1422.3644039101546,59.710647991143574,1.2989468633961831,False
Diffusion,1,340,36329,36865,1385.583477954868,58.77742195950495,1.2143480299346856,False
Diffusion,2,359,36817,37117,1456.8174583211721,60.24256750635492,1.3721409049366522,False
Diffusion,0,343,36690,37198,1067.356814119155,52.56878188085953,0.6097599388378966,False
Diffusion,1,360,36865,37362,1418.223576380188,59.48145963301315,1.2864016646774992,False
Diffusion,2,347,37117,37621,1505.5927861036691,61.825309755186765,1.5010842623345082,False
Diffusion,0,357,37198,37664,1091.518503888305,53.68634949511589,0.6547714339976121,False
Diffusion,1,365,37362,37864,1438.7009366199547,59.663954418158134,1.3263023946282204,False
Diffusion,2,364,37621,38241,1548.1313317064153,61.99908923466186,1.5826093449036913,False
Diffusion,0,369,37664,38313,1093.0246184877187,55.459650812843776,0.6721058340788925,False
Diffusion,1,359,37864,38341,1451.121279468366,60.36085755307309,1.3650969149192256,False
Diffusion,1,371,38341,38795,1494.7788312739938,61.22491475412553,1.465013642815825,False
Diffusion,2,368,38241,38894,1580.4663826044691,62.791035675546624,1.6653924582175061,False
Diffusion,0,360,38313,38961,1130.9376759130796,56.22905089277655,0.7426643333955977,False
Diffusion,2,374,38894,39298,1611.734556037779,64.46002976752563,1.778139305228412,False
Diffusion,0,365,38961,39348,1189.1432152409784,57.47927625496837,0.8563742306903956,False
Diffusion,1,375,38795,39373,1514.4715781692569,61.63479225365982,1.5115972094213956,False
Diffusion,1,381,39373,39783,1536.963634019248,62.40088928103439,1.574437485337885,False
Diffusion,2,378,39298,39818,1625.883236236171,64.706596538847,1.813129481419038,False
Diffusion,0,384,39348,39907,1247.3960267847342,58.79143979458273,0.9769944978240407,False
Diffusion,1,371,39783,40275,1548.6351000747493,63.94388683370776,1.643826613844012,False
Diffusion,2,386,39818,40337,1636.3554270987358,66.08631326482647,1.8829614423195928,False
Diffusion,0,388,39907,40352,1261.5431399033018,59.00695942193571,1.0052909664120846,False
Diffusion,1,392,40275,40729,1589.5531633769358,64.42562477795141,1.7356789965931498,False
Diffusion,0,374,40352,40823,1316.1366499896374,59.71910831366721,1.1139931778388825,False
Diffusion,2,393,40337,40852,1646.4293899830816,67.15404527154544,1.9430402399424582,False
Diffusion,0,397,40823,41192,1375.708376883934,60.72800162181545,1.2410542464378636,False
Diffusion,1,396,40729,41276,1618.5789566199105,65.08106772466361,1.8127149491863748,False
Diffusion,2,403,40852,41264,1684.8111619897295,67.4243334473317,2.0279311245812224,True
Diffusion,0,392,41192,41598,1400.7576950124178,61.68696518554565,1.3092843434203054,False
Diffusion,1,396,41346,41970,1653.9745209966952,65.04528458914528,1.8778496599684222,False
Diffusion,0,408,41784,42165,1423.7174997372833,62.42986907031263,1.3702461724560346,False
Diffusion,2,410,41814,42294,1030.0075051533552,50.378800215717895,0.5453910887012825,False
Diffusion,1,414,42062,42435,1680.0909223570768,65.58178957800469,1.9469236689897362,False
Diffusion,0,412,42196,42584,1446.85525577781,63.31112065399661,1.4371104446568252,False
Diffusion,2,414,42499,42996,1053.5178697278138,52.36213005470978,0.587156981068999,False
Diffusion,1,416,42470,42914,1707.7461459478616,66.60518343520364,2.0392469946751994,True
Diffusion,0,417,42584,43138,1492.3359869724477,63.64092786278699,1.5304519144941404,False
Diffusion,0,419,43373,43845,1512.1192486769864,65.01841834037779,1.6108279938996506,False
Diffusion,1,421,43518,44023,1031.8224867562728,50.45590818677283,0.5482350016234783,False
Diffusion,2,423,43719,44114,1077.4123270570715,52.920689612805944,0.6274578769503104,False
Diffusion,0,425,43845,44358,1549.99152408828,66.98365916268139,1.7508054531888164,False
Diffusion,2,422,44114,44476,1104.1400795409766,53.94986228819757,0.676894535030335,False
Diffusion,1,427,44023,44634,1063.7781677864273,51.25963923918371,0.5987334827569109,False
Diffusion,0,430,44358,44851,1568.857127243583,68.6399733381085,1.850005137020973,False
Diffusion,2,433,44476,45046,1149.7512856770275,54.862327895011845,0.7585919132294805,False
Diffusion,1,431,44634,45154,1085.0334234196484,52.58753417736122,0.6375143627750568,False
Diffusion,0,432,44851,45312,1604.1083102706507,69.56537777120708,1.9568553195886105,False
Diffusion,2,433,45115,45516,1173.0506531193116,55.68230771085545,0.8056849034742433,False
Diffusion,1,441,45183,45581,1114.593462193944,54.1664748415257,0.6953994711251538,False
Diffusion,0,440,45312,45832,1637.4622311591252,69.90453207682843,2.0375299639005178,True
Diffusion,2,431,45516,45982,1208.2304737583006,56.933325774775675,0.8804862909402844,False
Diffusion,1,439,45581,46106,1138.774068064286,55.74269119097073,0.7500701856281962,False
Diffusion,2,446,45982,46489,1241.9459627275999,59.20531541230751,0.975090554475826,False
Diffusion,1,447,46106,46526,1167.5417553364962,57.18386596237208,0.8158078576175778,False
Diffusion,0,441,45932,46538,1045.303640258316,50.35667378769304,0.5684442367055391,False
Diffusion,1,454,46526,46902,1193.4436041797783,58.00423996405914,0.8715865368886806,False
Diffusion,0,455,46538,47020,1071.02285049312,50.555228840473724,0.6077256434897033,False
Diffusion,2,448,46489,47039,1280.6516993640435,60.39749323950573,1.0660013131596127,False
Diffusion,1,450,46902,47305,1241.8140435798282,58.590335896042674,0.9638485757092441,False
Diffusion,0,451,47020,47558,1097.1443515838332,52.72267534395632,0.6572708146663564,False
Diffusion,2,456,47039,47585,1297.2578819755115,62.01412755424595,1.131395349653698,False
Diffusion,1,458,47305,47818,1255.844244372918,60.294574683979974,1.0202637372044903,False
Diffusion,0,453,47558,47989,1125.3874137942798,53.29613728819067,0.7056564879584151,False
Diffusion,2,459,47585,48002,1319.047022839689,63.420557524228855,1.2056895001741403,False
Diffusion,1,454,47818,48314,1306.667890113885,61.18256618974744,1.1291017090496007,False
Diffusion,2,448,48002,48402,1349.129789012234,64.79870452079187,1.298862501855783,False
Diffusion,0,464,47989,48636,1134.7054261782166,53.753521076804965,0.7240912443246692,False
Diffusion,1,466,48314,48687,1346.091085092408,62.62039579705196,1.2345147162472112,False
Diffusion,0,474,48636,48937,1192.0381417780593,54.089402069455424,0.8188390482175724,False
Diffusion,2,458,48402,49056,1381.9560747488326,65.55950091319322,1.38290897191471,False
Diffusion,1,468,48687,49216,1384.4351233769728,63.0245010025421,1.3149213272215006,False
Diffusion,0,473,48937,49429,1214.147811247214,55.452603903699625,0.8702338895472966,False
Diffusion,2,466,49056,49434,1432.024709073598,66.06783856051183,1.493696602936844,False
Diffusion,1,474,49216,49772,1432.380974755409,64.61540221227725,1.4489636630588758,False
Diffusion,2,487,49434,49819,1491.4614732983323,66.30041657891658,1.6146035990595835,False
Diffusion,0,485,49429,49848,1250.573074873884,55.98631667088829,0.9372505148850945,False
Diffusion,2,488,49819,50215,1536.3877113586457,67.28651084789881,1.7356040050113386,False
Diffusion,1,484,49772,50317,1458.9742156977745,65.61959631213405,1.5303339820212891,False
Diffusion,0,490,49848,50404,1284.9314567322624,56.97323448859615,1.009486864444642,False
Diffusion,2,487,50215,50739,1546.6515447982479,68.24952656604805,1.7914107610164716,False
Diffusion,1,485,50317,50842,1487.6267531361032,65.86323796477814,1.592585156097027,False
Diffusion,0,488,50404,50872,1312.7150773515239,58.47330673507922,1.0831805033221986,False
Diffusion,2,492,50739,51178,1555.0645789654857,69.15838196220288,1.8431460818257548,False
Diffusion,1,490,50842,51243,1545.1673398268956,66.76755014290609,1.733712852607478,False
Diffusion,0,498,50872,51298,1355.2933558056875,59.84976356886772,1.185107484090484,False
Diffusion,2,501,51178,51608,1616.424767557907,69.54881677571802,1.9806673471490257,False
Diffusion,1,503,51243,51725,1549.071753893166,68.87787994716788,1.820323298015607,False
Diffusion,0,504,51446,51932,1368.2177879867825,60.48627370382242,1.222165452127295,False
Diffusion,2,507,51613,51937,1651.930081329366,70.66912442771718,2.09957419096223,True
Diffusion,1,512,51725,52065,1582.8620260543748,69.5867178802259,1.915461568980201,False
Diffusion,0,503,51932,52486,1407.7609797953676,62.77961274232655,1.3507961562526858,False
Diffusion,2,508,52037,52553,1030.554408514553,50.26834999488112,0.5460846024692098,False
Diffusion,1,514,52065,52490,1618.6186241638536,70.95340385710531,2.044678838352553,True
Diffusion,0,515,52486,52891,1443.257760441097,64.11935035353402,1.4542534673469736,False
Diffusion,1,512,52590,52974,1030.5032688026697,50.29173699037048,0.5460341168142954,False
Diffusion,2,509,52553,53164,1085.6989888642038,50.95389549058511,0.6311987913432431,False
Diffusion,0,518,52891,53475,1469.1194217556967,65.29731010323563,1.5390908953144353,False
Diffusion,1,521,52974,53506,1051.4888546296347,50.91739239619894,0.5789752415766767,False
Diffusion,2,523,53164,53685,1122.9091784652637,51.9671136882251,0.6929878667236853,False
Diffusion,0,527,53475,54006,1485.1060291944618,66.06414862295043,1.5945173415502485,False
Diffusion,1,532,53506,54011,1100.6837047264967,51.728793981636265,0.6573695774132065,False
Diffusion,2,530,53685,54170,1131.342655816508,52.90439715284658,0.7121744464957571,False
Diffusion,2,537,54170,54486,1194.1585065967945,54.28474472029464,0.8242751090082763,False
Diffusion,0,531,54006,54519,1504.1128858062086,66.75050451636471,1.6543258923391795,False
Diffusion,1,518,54011,54577,1127.4545117364298,53.72612960876268,0.7123105962609643,False
Diffusion,0,540,54519,54817,1524.9644965090438,67.93211496665229,1.7371636688353285,False
Diffusion,2,538,54486,55017,1251.3683196318548,54.97074904267753,0.9247619309988728,False
Diffusion,1,542,54577,55030,1149.0730374629716,53.945874888530426,0.7486950974954664,False
Diffusion,0,543,54817,55334,1556.5157989617517,68.81341752038955,1.8324859197043097,False
Diffusion,1,548,55030,55375,1189.5908582674022,56.145229985936915,0.8386891741365843,False
Diffusion,2,541,55017,55474,1297.9145289293474,55.4713016680148,1.0075780611653933,False
Diffusion,0,550,55334,55746,1597.9739759116173,68.9799288608064,1.9208570183270086,False
Diffusion,2,553,55474,55909,1336.661238540344,56.11770258592686,1.0814325476704099,False
Diffusion,1,544,55375,55933,1218.491801045001,56.177966189574036,0.8869284197160603,False
Diffusion,2,557,55909,56408,1397.7845077148943,57.25936819862579,1.2040006511314425,False
Diffusion,0,555,55746,56362,1647.6105908838188,69.49523327660097,2.0404249552070572,True
Diffusion,1,538,55933,56523,1235.4735636829487,58.266101778496534,0.9474238490214455,False
Diffusion,2,542,56408,56820,1415.5623326780517,57.02902362446545,1.2293065507717396,False
Diffusion,0,548,56462,56880,1045.4026412712353,51.14857083950942,0.5702871423007885,False
Diffusion,1,560,56523,56931,1249.3804908758302,58.59913315009336,0.9769788647543576,False
Diffusion,2,550,56820,57187,1447.89935817095,58.71707712705015,1.3201166576073633,False
Diffusion,1,566,56931,57331,1285.2232163042243,58.8516176073448,1.0431860850539905,False
Diffusion,0,553,56880,57371,1057.052939378607,52.535525522873705,0.5934818151180756,False
Diffusion,2,567,57187,57671,1473.2685931493754,58.991348774731456,1.3701821995449524,False
Diffusion,1,573,57331,57799,1326.701640392369,60.462907807166964,1.148490315706293,False
Diffusion,0,574,57371,57824,1107.3758356619496,52.78498721437832,0.6737105309187178,False
Diffusion,1,576,57799,58161,1342.0747330071927,61.56296302202242,1.20113177928982,False
Diffusion,2,577,57729,58307,1489.4203089502266,59.56364827469307,1.4121221346389894,False
Diffusion,0,574,57896,58418,1121.822412853936,53.52326128162176,0.7017395040810042,False
Diffusion,1,580,58306,58719,1359.6654071794853,62.37330616512324,1.2528201694073662,False
Diffusion,0,582,58564,59117,1128.7437283722502,55.06753475607561,0.7265458645148932,False
Diffusion,2,584,58683,59129,1518.625999296151,60.747358673929845,1.494289302056482,False
Diffusion,1,588,58972,59424,1384.2599618162603,62.59754332408507,1.3032069625098144,False
Diffusion,0,591,59147,59586,1184.396315087794,56.69308923012824,0.8373139596913994,False
Diffusion,0,591,59645,60102,1237.7888633378436,58.61267485861945,0.9573353612768677,False
Diffusion,1,592,59432,60156,1397.7182981770075,64.34686905939583,1.376449523798926,False
