Tool Group,Tool ID,LotID,Time In,Time Out,Input 1,Input 2,Output,Failed
Oxidation,2,19,1970,2266,1227.4187987024748,69.64215061451928,3.6245447965620965,False
Oxidation,3,21,2094,2325,1211.1695654106254,69.40325248304615,3.734206780287156,False
Oxidation,0,18,2125,2354,1240.191459929168,69.31112314685757,3.5822776234615104,False
Oxidation,1,22,2278,2537,1371.5336648637888,72.44709944821044,2.4781598235364917,False
Oxidation,2,23,2322,2555,1299.3030973161265,71.76497441664768,2.9953013315870853,False
Oxidation,3,19,2338,2596,1275.7067958675254,69.94357872014486,3.328189683655773,False
Oxidation,0,24,2370,2618,1335.2432807758444,70.87961976823335,2.8910828163105484,False
Oxidation,4,21,2390,2640,1063.3794496238359,67.02561033578915,4.653354325648277,False
Oxidation,2,26,2569,2805,1324.4935679791795,72.26465648383714,2.783789471536424,False
Oxidation,1,25,2537,2818,1409.6518366606836,73.47810495375886,2.0946290422781524,False
Oxidation,4,23,2640,2856,1107.928325922495,67.70499400729803,4.396208799173837,False
Oxidation,3,27,2596,2867,1288.9084665804571,71.07957839872587,3.1350819007594,False
Oxidation,0,28,2618,2902,1407.1754999182003,71.16666258241855,2.440996827058798,False
Oxidation,2,29,2805,3062,1355.6187340065112,72.81965701174457,2.521981908300596,False
Oxidation,0,31,2914,3148,1462.9216745585766,71.57463683054223,2.0604713957732566,False
Oxidation,1,30,2818,3059,1490.1466086160651,75.29517365217399,1.2746299637084135,True
Oxidation,3,27,2938,3172,1303.1540295986158,71.82798944168374,2.9650237767808227,False
Oxidation,4,32,2997,3268,1176.3325161365235,68.34390951914914,3.9996256278802105,False
Oxidation,2,33,3062,3348,1370.0902963468457,73.96503652054766,2.264056868232493,False
Oxidation,1,35,3159,3369,1025.7885998607012,65.99519164921401,4.866826217226213,False
Oxidation,3,36,3172,3443,1314.1745682533663,72.9343000665082,2.7573712644956925,False
Oxidation,0,34,3148,3413,1499.3367985719003,71.9654870208715,1.7879208115332124,True
Oxidation,4,37,3268,3525,1218.0722339531867,69.02408141727764,3.726482909125309,False
Oxidation,1,39,3369,3612,1073.478882812433,66.32424245836485,4.622380115668645,False
Oxidation,2,38,3348,3625,1393.8628440662858,75.0725664582966,1.9336029606090652,True
Oxidation,3,40,3443,3741,1324.6312268874874,72.90487989898146,2.6979181001802797,False
Oxidation,0,33,3513,3766,1074.128434928158,65.32768173237055,4.63972435854759,False
Oxidation,4,41,3525,3795,1259.0969136596796,70.0637774290216,3.4096568680322585,False
Oxidation,1,42,3674,3960,1122.9356002685658,68.37973924752872,4.282509942307304,False
Oxidation,3,44,3742,4013,1372.953421222372,73.53102106997466,2.312604776354656,False
Oxidation,2,39,3725,4013,1063.3988107426746,65.86476135303715,4.682925402096655,False
Oxidation,0,45,3874,4124,1116.5133360151344,65.75499342357975,4.423621218363773,False
Oxidation,1,46,4045,4282,1162.0548183053281,68.86933479766812,4.041960433710942,False
Oxidation,2,44,4079,4284,1079.201393796093,66.50772107220111,4.588603277017254,False
Oxidation,3,47,4107,4343,1400.7629808303084,74.4835778060999,1.9885603303099164,True
Oxidation,0,48,4212,4458,1141.0252089978956,66.59421996197489,4.273552098746405,False
Oxidation,4,49,4264,4523,1280.8789791427816,70.46492960441385,3.246901054608265,False
Oxidation,1,50,4350,4660,1231.3726092926888,69.46827151493875,3.6175153713182926,False
Oxidation,0,49,4589,4852,1195.687840471397,66.84007708143106,3.9850274058621338,False
Oxidation,1,51,4742,4989,1274.4541627678645,69.56974352959307,3.370576765591009,False
Oxidation,0,52,5069,5331,1233.764670605808,66.91918272191197,3.7865035766937813,False
Oxidation,1,53,5087,5348,1310.8466913091195,69.671317644684,3.1592259214247393,False
Oxidation,3,55,5132,5361,1028.0037247043658,65.82798374539168,4.8582159563598335,False
Oxidation,4,56,5138,5371,1329.8565483071313,71.49889515900556,2.8484393305976052,False
Oxidation,2,54,5124,5385,1099.814928688629,66.81820332894327,4.474219657420035,False
Oxidation,0,57,5331,5588,1288.1333083667719,67.31690080661613,3.4815184228542315,False
Oxidation,3,59,5361,5615,1073.7860614859826,66.06120893123236,4.627292306364836,False
Oxidation,1,58,5348,5645,1332.0808596555157,70.54206998573683,2.9477345366890417,False
Oxidation,2,52,5392,5660,1170.2842324743062,67.3611199099558,4.088573113570858,False
Oxidation,4,53,5409,5685,1356.5644452707347,71.92288179848407,2.637931208618755,False
Oxidation,0,55,5588,5834,1336.625060658928,67.71228984738535,3.1988809981798108,False
Oxidation,1,60,5645,5851,1372.2798179326724,71.22702401643625,2.635341198646844,False
Oxidation,3,54,5615,5863,1113.709273829934,66.93202085313199,4.399137537755225,False
Oxidation,4,58,5713,5928,1381.0828211526314,72.74589162077307,2.378516464140094,False
Oxidation,2,59,5685,5962,1219.411875066157,68.43627601903262,3.7632134753282958,False
Oxidation,1,61,5963,6185,1380.165901712256,71.80914858616994,2.5137493366709793,False
Oxidation,0,60,5920,6201,1358.446853242408,68.84080747082533,2.9805027706616913,False
Oxidation,2,62,5972,6231,1247.1877349557567,68.76025658573293,3.5893697584046795,False
Oxidation,3,63,6032,6337,1155.9635853556804,67.39662770083676,4.160935196660866,False
Oxidation,4,64,6081,6338,1470.8106140527855,73.83491648336947,1.65828013037425,True
Oxidation,0,67,6394,6670,1397.4299840754222,70.18487322329015,2.6192607014057074,False
Oxidation,1,68,6470,6681,1419.5213259449283,72.74347409552745,2.146735146571646,False
Oxidation,2,69,6485,6686,1303.7913834744033,69.50282641473638,3.214798470237087,False
Oxidation,4,70,6560,6806,1019.6336337526825,65.6422472921511,4.901541112506282,False
Oxidation,3,71,6559,6852,1184.6478527990614,67.93396656279658,3.9811000208485194,False
Oxidation,0,72,6722,7015,1452.9915791281674,70.76845109145249,2.2300840411677334,False
Oxidation,2,71,6921,7179,1350.4176384694672,70.10984629109146,2.8922463368048605,False
Oxidation,1,70,6876,7167,1463.1026888151957,73.28280278027724,1.7974885920809842,True
Oxidation,0,73,7110,7408,1488.093441351721,71.62016951909152,1.9064075660522048,True
Oxidation,1,75,7327,7527,1007.7442895192996,66.07840918997562,4.95528868086391,False
Oxidation,2,74,7258,7558,1375.6519835342951,70.73676249954757,2.676543917239003,False
Oxidation,0,76,7560,7803,1029.4446845245811,66.77832742879822,4.833421156161012,False
Oxidation,1,77,7592,7813,1034.8610783281124,67.15653652385862,4.79583468835036,False
Oxidation,2,78,7614,7842,1435.4198700893944,72.36985716685548,2.10686855869123,False
Oxidation,3,79,7714,7994,1214.6677641042352,68.66170583060837,3.772316888599215,False
Oxidation,4,80,7760,8024,1076.3350157000361,66.52114456357218,4.602672572066203,False
Oxidation,0,81,7820,8080,1079.946222276773,67.29481998635455,4.558817789438419,False
Oxidation,1,82,7885,8113,1047.598815065761,67.40511900568701,4.7223575710208685,False
Oxidation,3,84,8030,8258,1236.9393633043285,69.17844171755632,3.6111684172492167,False
Oxidation,2,78,7903,8159,1479.7097171987307,73.07912916776205,1.729172391271384,True
Oxidation,4,85,8037,8333,1106.3741015368644,67.76413691432879,4.4016100176643675,False
Oxidation,0,80,8112,8377,1142.4006478125327,67.55866843036986,4.223263741714586,False
Oxidation,1,86,8144,8435,1065.5157693773872,68.15027153753995,4.599572388769221,False
Oxidation,3,81,8258,8504,1282.943391523139,69.8621633165011,3.295673632776211,False
Oxidation,2,82,8259,8518,1003.2447575494328,66.94205480082941,4.963301847716234,False
Oxidation,4,87,8333,8563,1130.9671897322403,68.23917608231041,4.247522634092424,False
Oxidation,0,88,8377,8637,1187.4128488878932,69.24701352793416,3.8768691464446587,False
Oxidation,1,89,8435,8678,1108.471789128448,68.70305514540681,4.341933129965682,False
Oxidation,3,90,8504,8718,1332.2105933810535,70.3961793234384,2.9632622752823807,False
Oxidation,2,92,8709,8946,1035.429611195805,67.40728069868659,4.785384954590388,False
Oxidation,0,91,8695,8947,1220.6788861443392,69.99967367764297,3.630893829542165,False
Oxidation,1,88,8700,8979,1129.0396428526853,69.02624999380569,4.211025368441992,False
Oxidation,3,93,8719,8995,1377.5450322808365,72.27621398346334,2.4658838811521684,False
Oxidation,4,94,8794,9030,1156.5173376076918,68.97621313272568,4.064819927879298,False
Oxidation,2,95,8946,9172,1086.0182953345713,67.73128908900144,4.509735302219376,False
Oxidation,0,96,8995,9243,1255.2259901995556,70.53963226442526,3.3850311429037774,False
Oxidation,1,97,9068,9324,1152.8829886926508,70.35966267357203,3.981852206744154,False
Oxidation,3,98,9090,9351,1422.9234886944016,72.71443655557367,2.1305484595371844,False
Oxidation,4,93,9105,9395,1163.8606243951997,69.45598840929937,3.9907454615954294,False
Oxidation,2,99,9172,9427,1118.4521855341843,68.54976062419631,4.296948935511265,False
Oxidation,0,100,9293,9539,1281.606276035942,70.8181673717406,3.20560163517213,False
Oxidation,1,101,9371,9603,1193.4439923522186,71.07491472005199,3.686619441747815,False
Oxidation,2,99,9489,9730,1178.8683503842913,69.60227021240586,3.896755088632884,False
Oxidation,3,98,9418,9660,1466.7849697371553,73.32870059107174,1.767439499201302,True
Oxidation,0,103,9559,9799,1304.8304086959317,71.48123065408477,2.996671977109843,False
Oxidation,4,102,9537,9827,1179.6574261122948,70.11092744729767,3.8514146934429254,False
Oxidation,0,104,9814,10098,1355.5445278369625,72.01299179567708,2.6321330417010387,False
Oxidation,1,105,9987,10242,1233.7668509660057,72.09023563957388,3.3446108318069734,False
Oxidation,3,107,10194,10433,1046.5364670214208,65.78952298787698,4.767421785694375,False
Oxidation,0,104,10171,10468,1408.279007957905,72.44195360311677,2.2587435540078116,False
Oxidation,1,108,10259,10472,1258.6584648493267,73.50733422320529,3.020361737313352,False
Oxidation,2,106,10181,10481,1199.5457494626883,70.34195741191107,3.719431304704972,False
Oxidation,2,109,10563,10786,1231.5368361893452,71.08217098690481,3.466008771688137,False
Oxidation,1,108,10538,10789,1300.85033874775,73.95922851592493,2.696561661378278,False
Oxidation,0,107,10498,10728,1453.7299335177486,72.72710484364997,1.942689853650391,True
Oxidation,3,110,10643,10864,1088.2208544160599,67.2760135165943,4.516785268186307,False
Oxidation,4,111,10661,10874,1240.7528764863266,70.49329368271789,3.4718418560680684,False
Oxidation,0,113,11010,11287,1046.624265029848,65.20669741175496,4.7744337290981935,False
Oxidation,1,114,11140,11358,1345.1850807137348,74.78138293942227,2.292620540623599,False
Oxidation,0,115,11288,11572,1075.5357882900614,66.40902208469544,4.609810663931829,False
Oxidation,2,113,11349,11613,1259.7665314263593,71.35846349194325,3.27321911222829,False
Oxidation,3,117,11506,11726,1099.08584819173,68.7854873803818,4.387947600444194,False
Oxidation,1,116,11504,11739,1357.6282947736993,75.76688863661376,2.049025723181404,False
Oxidation,2,119,11653,11899,1294.6522329943077,73.42621747816027,2.809747922382943,False
Oxidation,0,118,11620,11907,1116.9275909943815,67.73757555407549,4.347562158665014,False
Oxidation,3,117,11790,12042,1125.4996125889327,70.6347017798114,4.115124788319658,False
Oxidation,1,120,11759,11977,1385.566371367246,76.43840497628699,1.7458412178125386,True
Oxidation,4,121,11850,12096,1267.3473346294168,71.30522043376041,3.234992414926462,False
Oxidation,0,122,11963,12197,1162.5166371130374,68.88794057495991,4.038204233907799,False
Oxidation,2,118,11974,12229,1334.5275904349746,73.96848129907224,2.4852553527014476,False
Oxidation,3,123,12066,12358,1137.946928726043,71.16012092687782,3.999507101010605,False
Oxidation,1,124,12195,12439,1028.1035106782015,65.87323667679652,4.857109693908201,False
Oxidation,0,125,12341,12555,1204.1667405215726,69.1063377941922,3.7959285086024024,False
Oxidation,2,126,12433,12695,1348.435466775181,74.79482011163405,2.269779719230837,False
Oxidation,0,127,12764,13008,1250.9852805135306,69.63295960210988,3.494745562147938,False
Oxidation,2,129,12843,13061,1353.3870486939807,75.31099092007028,2.1537173488587924,False
Oxidation,1,128,12793,13062,1053.7639648097297,66.52119084842116,4.716505880195312,False
Oxidation,3,130,12870,13127,1218.5945573903912,71.60187243950945,3.4873929446678495,False
Oxidation,0,132,13036,13290,1314.0177528893678,70.27967958413224,3.0787819323675407,False
Oxidation,1,129,13131,13386,1065.0750101764959,66.86839853320207,4.649567979495605,False
Oxidation,2,130,13198,13488,1394.030292158273,75.92254161422058,1.783767753825639,True
Oxidation,0,133,13419,13691,1349.1149590133223,71.04426668455298,2.79178165151314,False
Oxidation,4,136,13557,13792,1306.055255250941,71.79392553911171,2.9520711871589183,False
Oxidation,1,134,13523,13797,1112.7497840092728,68.5547420513012,4.327280594056419,False
Oxidation,3,135,13555,13819,1237.3650045551897,72.47348454705276,3.278934473699538,False
Oxidation,2,137,13611,13871,1062.6700492808682,65.32368700723529,4.695379295721148,False
Oxidation,0,138,13691,13968,1383.7669361483631,72.36971853925449,2.415730010645745,False
Oxidation,4,139,13792,13993,1334.2129335556267,72.442091384861,2.7024338123392537,False
Oxidation,1,140,13797,14046,1141.8225851296463,69.96612100423232,4.07502971726952,False
Oxidation,3,141,13856,14113,1273.3982683064855,72.88750601284023,3.0108580952882495,False
Oxidation,2,134,13871,14130,1076.9291205050922,65.73449046828544,4.618822422000414,False
Oxidation,0,135,13968,14216,1423.144291383205,72.87516623863914,2.1049703751557165,False
Oxidation,4,137,13993,14250,1342.0173861726912,72.65570512383248,2.626789353752753,False
Oxidation,1,142,14046,14285,1151.9470645946562,70.25306404948874,3.9957724271112127,False
Oxidation,3,143,14113,14320,1288.1049742625903,74.3952157716556,2.71323302306759,False
Oxidation,2,144,14130,14374,1181.8801416720237,66.85629654580798,4.054577766757839,False
Oxidation,4,146,14250,14498,1369.8056098095824,73.06113576973621,2.4013943701370732,False
Oxidation,1,147,14285,14502,1201.2340852323246,71.07995176002272,3.6411664211528505,False
Oxidation,0,145,14216,14472,1445.454648316809,73.50147410994879,1.8704273049498217,True
Oxidation,2,149,14374,14612,1237.0423984968422,67.21237503314887,3.7521836668724124,False
Oxidation,3,142,14350,14637,1388.81322537495,75.08646005977855,1.9636210590469014,True
Oxidation,4,150,14498,14738,1409.6668163170982,73.67588586755637,2.0634783651465463,False
Oxidation,1,143,14502,14769,1219.7047629299277,71.390238722856,3.502995124895228,False
Oxidation,2,153,14612,14833,1269.9969844420136,67.55364392712666,3.558919103497339,False
Oxidation,0,151,14572,14857,1047.182161825663,65.41818009729566,4.769436056173029,False
Oxidation,3,147,14737,14990,1037.371073254568,65.20606245965179,4.819160261735313,False
Oxidation,1,154,14769,15045,1275.358045829387,72.06897643973838,3.100332505035548,False
Oxidation,4,146,14738,14964,1438.0231007289738,74.48767477020279,1.7524726141451348,True
Oxidation,2,149,14833,15120,1305.6206620329906,67.88803496355723,3.3473139386318715,False
Oxidation,0,155,14857,15128,1120.0437611589246,66.54012605758763,4.381558138375237,False
Oxidation,4,157,15064,15272,1030.1233438684926,65.21612536284891,4.854117161531605,False
Oxidation,3,150,14990,15272,1057.8883673609023,65.72740532819888,4.712576542175595,False
Oxidation,1,156,15045,15310,1320.6970801200803,73.04590581919561,2.702544385847713,False
Oxidation,2,158,15120,15315,1357.00809688637,69.35771162301461,2.936164865138926,False
Oxidation,0,153,15128,15362,1147.7952918862572,67.45649344970772,4.200310038620931,False
Oxidation,3,160,15272,15525,1083.5327171432687,66.09199140890324,4.5780885282637644,False
Oxidation,4,159,15272,15552,1083.8386437276386,66.13446890526839,4.575492431557536,False
Oxidation,2,162,15315,15553,1380.8954266542555,70.65442113084886,2.656583163800824,False
Oxidation,1,161,15310,15571,1357.9099885026267,73.78609655723724,2.3671816858721457,False
Oxidation,0,157,15362,15642,1176.239232301189,68.7136785333697,3.9757781710276507,False
Oxidation,2,165,15553,15794,1407.258532539103,71.57048720460683,2.3867701829250727,False
Oxidation,3,163,15525,15794,1117.3389711879895,66.50751845898014,4.396349835071651,False
Oxidation,4,164,15552,15835,1113.2230835135454,66.91809484185352,4.402159779421235,False
Oxidation,1,166,15587,15845,1378.9204070771534,74.08030514975522,2.190924289631947,False
Oxidation,0,161,15657,15934,1236.2038325595477,69.60273919763489,3.5792842848659197,False
Oxidation,3,168,15794,16050,1127.4284181690527,66.91072388767024,4.329915425045491,False
Oxidation,2,167,15794,16072,1422.123890398661,72.76739634588472,2.127423710577845,False
Oxidation,1,163,15857,16110,1422.6431893012548,74.51877302542032,1.8443880108183968,True
Oxidation,0,169,15967,16255,1260.1346664886137,69.64805344486807,3.442670956548467,False
Oxidation,3,170,16174,16473,1155.4485018521186,67.86001641537338,4.139088514269975,False
Oxidation,2,167,16136,16393,1473.4966097832748,74.07687639825046,1.6001453865927142,True
Oxidation,1,171,16236,16522,1018.5328807706526,66.34376581727653,4.897427120983861,False
Oxidation,0,173,16571,16812,1286.1625678519883,69.85360589422928,3.2785524745370003,False
Oxidation,1,174,16589,16825,1031.0566539887482,66.53693359752879,4.830692725752799,False
Oxidation,0,173,16874,17130,1305.89214449026,70.69184388338755,3.080358790496608,False
Oxidation,2,176,17043,17278,1031.0679511569804,65.297734360184,4.848921057667653,False
Oxidation,1,175,16993,17303,1059.2168208203802,67.50334261252402,4.658618332255165,False
Oxidation,0,177,17270,17525,1326.0863990123894,71.38133289846304,2.884665895227038,False
Oxidation,2,178,17289,17561,1060.7815094572804,65.61878710893124,4.700188904356596,False
Oxidation,1,176,17347,17585,1109.77503962311,68.34587083120952,4.354607038015826,False
Oxidation,3,179,17379,17659,1176.5219701668725,68.7819727560803,3.9695939757944494,False
Oxidation,0,181,17525,17741,1336.0354828126874,72.81668600436649,2.6408905051389246,False
Oxidation,4,180,17486,17744,1151.8331930237557,67.4138170421622,4.181486331194602,False
Oxidation,1,181,17806,18006,1135.45011983557,69.62450806180001,4.135557931732227,False
Oxidation,0,182,17756,18013,1353.76757950728,73.67543252113657,2.4094583791424915,False
Oxidation,2,183,17890,18168,1129.2593272915917,66.50728507547964,4.336265479957382,False
Oxidation,0,184,18039,18275,1401.8679547931893,74.25681941756287,2.018824332479918,False
Oxidation,1,185,18046,18313,1182.282565292715,70.59638965292491,3.79478605983898,False
Oxidation,3,182,18084,18360,1206.1012258999065,69.05917243279055,3.7889813515458153,False
Oxidation,2,186,18198,18450,1162.7383342505389,67.30516842472761,4.1304934379730165,False
Oxidation,4,187,18232,18485,1204.5748296693687,68.11429885800683,3.8643764328965213,False
Oxidation,1,189,18313,18529,1194.8125611027256,72.23944831948852,3.5597281013028823,False
Oxidation,3,190,18360,18600,1222.4574256270494,69.51042399269312,3.6631630562387425,False
Oxidation,0,188,18275,18527,1419.4105427795835,75.99706698345237,1.603874422850351,True
Oxidation,2,184,18450,18654,1171.2711308761172,67.80853586098152,4.058866534072439,False
Oxidation,4,191,18485,18759,1217.6105582521006,68.54797149622776,3.764800608513946,False
Oxidation,0,192,18655,18937,1040.9545256592464,65.4650324652354,4.7992176863576494,False
Oxidation,1,193,18765,19007,1225.9931079059281,73.03626152677373,3.2802160640349234,False
Oxidation,0,195,18969,19210,1062.5705222617362,67.68355851807954,4.634387700824508,False
Oxidation,1,193,19071,19388,1242.790044601431,73.15850932009914,3.1626855481670706,False
Oxidation,2,196,19171,19407,1205.8285918628653,68.35711733802223,3.8413563118403515,False
Oxidation,4,199,19268,19456,1252.6560266983006,69.86033764690089,3.4647833919002826,False
Oxidation,0,197,19216,19463,1108.7461532254167,68.18489585815672,4.3685042414926825,False
Oxidation,3,198,19262,19535,1265.7552963715157,69.97568132372348,3.3807648996549053,False
Oxidation,1,200,19460,19704,1280.9363626396548,73.69211741577942,2.8578475356898063,False
Oxidation,2,196,19470,19727,1224.8371453042316,69.30947778293762,3.6667042666161462,False
Oxidation,0,201,19464,19732,1150.1087552188228,69.03708587149897,4.095594666254596,False
Oxidation,4,202,19476,19758,1274.4324626301295,69.8903567951054,3.34044274291641,False
Oxidation,3,203,19535,19768,1330.15050874302,70.77487646877651,2.9323626228203388,False
Oxidation,1,197,19704,19920,1297.6611970591393,74.71202442756271,2.6056251714982523,False
Oxidation,2,204,19727,19923,1269.3978770535093,70.03724676291996,3.3544391902801864,False
Oxidation,0,205,19732,19975,1212.5540526807265,70.14584689188588,3.663511968065433,False
Oxidation,3,207,19768,19991,1369.6966524307213,71.61670955136414,2.600570167401954,False
Oxidation,4,206,19758,19993,1293.9548794171164,70.35180446584667,3.184550007420163,False
Oxidation,1,208,19920,20127,1342.777617694292,75.27632653153672,2.227852881485372,False
Oxidation,2,209,19923,20202,1290.1844489887872,71.2678152820275,3.106580329499278,False
Oxidation,3,210,19991,20214,1433.7978300533625,72.51988219358826,2.0942403595278014,False
Oxidation,0,200,19975,20219,1271.5862326497981,70.90990047759291,3.253301540153534,False
Oxidation,4,203,19993,20263,1309.6260919137965,70.75851598987543,3.0516608364633866,False
Oxidation,2,212,20202,20451,1353.8050601713485,71.84023669841481,2.6649775842953494,False
Oxidation,1,211,20127,20389,1371.7532471727698,76.4973905198978,1.826700378580845,True
Oxidation,0,213,20272,20522,1326.2539413838913,71.43003644982815,2.8778204904449263,False
Oxidation,4,215,20302,20522,1335.9044738962907,71.88967714530037,2.764213978787422,False
Oxidation,3,214,20294,20542,1475.0865543406137,72.85222859064645,1.7938664560156266,True
Oxidation,2,216,20451,20687,1385.8655220104495,72.3104595465126,2.411480441268573,False
Oxidation,1,217,20489,20783,1035.5687231447444,65.94544191014262,4.819122367561263,False
Oxidation,0,213,20584,20866,1360.46129827352,72.12993517445065,2.5874500547963084,False
Oxidation,4,218,20609,20870,1375.6108102569256,72.53752827371412,2.4410700012,False
Oxidation,2,219,20751,21035,1416.4285199114472,73.23973386858063,2.0900443331943745,False
Oxidation,1,220,20793,21052,1052.1995527395777,66.4351987002618,4.726469895028076,False
Oxidation,0,221,21079,21367,1392.0104454196558,73.16553889624252,2.2505881464641795,False
Oxidation,1,222,21320,21561,1108.0515495881236,67.88828555903756,4.386927466618313,False
Oxidation,0,221,21432,21681,1432.9777347693396,73.47582615389891,1.9513871438083275,True
Oxidation,1,226,21599,21854,1124.5222147279792,68.39455185986778,4.273205925053309,False
Oxidation,2,225,21494,21781,1470.7338063807938,73.73261660726004,1.676047177556811,True
Oxidation,1,228,21877,22071,1198.3316301401967,68.94355134510617,3.839925368841814,False
Oxidation,0,227,21848,22138,1010.0262280467023,65.89520264579286,4.946163956291688,False
Oxidation,1,229,22095,22353,1241.4761920674155,69.61776234329984,3.54877497644884,False
Oxidation,3,231,22261,22460,1048.1808340540329,65.25884354959659,4.76637925559963,False
Oxidation,0,227,22203,22481,1048.037804548512,66.78200812925478,4.7387856543311955,False
Oxidation,4,232,22287,22524,1395.0724149529563,73.46198712740443,2.186862238433313,False
Oxidation,2,230,22255,22541,1026.3564378122699,66.09740210496403,4.862438433487688,False
Oxidation,1,233,22374,22625,1246.5601410663605,70.08198533496657,3.4782871864686085,False
Oxidation,3,234,22460,22737,1113.685841864507,66.75882469750131,4.40581692806708,False
Oxidation,0,231,22520,22793,1065.7117207902697,67.62166405172987,4.620363238418292,False
Oxidation,2,232,22592,22847,1081.7274595065223,66.84061271230162,4.565571057387141,False
Oxidation,4,230,22600,22849,1425.9695653567753,74.2160764656214,1.8742308435629602,True
Oxidation,1,235,22766,23036,1263.6119177629519,70.37871408946157,3.35350354490946,False
Oxidation,2,238,22847,23075,1133.4200098670174,67.53529329123258,4.27118140463549,False
Oxidation,3,236,22787,23086,1128.3459407336904,67.18856887502314,4.313450675654395,False
Oxidation,0,237,22793,23121,1116.9988759560642,68.51167256281329,4.3068976809273565,False
Oxidation,4,239,22949,23185,1031.8011559944387,65.42794613688898,4.844200246683917,False
Oxidation,1,240,23036,23284,1314.9010845657901,70.63369868041852,3.0353532177686393,False
Oxidation,2,241,23075,23328,1194.4324583667553,69.05876798245221,3.8526000151012654,False
Oxidation,3,236,23150,23360,1171.1007466932058,68.02189690534992,4.047285346994633,False
Oxidation,0,242,23129,23405,1141.8268731526975,68.98673627045841,4.143994442094276,False
Oxidation,4,243,23185,23456,1060.9670071053656,65.78816436777393,4.69635695923325,False
Oxidation,2,245,23328,23562,1225.1521082958657,70.12702078272433,3.5943785294507764,False
Oxidation,1,244,23284,23579,1361.6248677801066,71.28240854699837,2.6902011042242084,False
Oxidation,3,246,23360,23619,1180.151599720584,68.68775423720005,3.956444715633327,False
Oxidation,0,247,23405,23647,1157.0040935990075,69.24675394710556,4.043512874920197,False
Oxidation,4,248,23456,23682,1108.9583299517324,66.20771519968015,4.448166443218497,False
Oxidation,2,249,23562,23811,1278.997605200238,70.35793740297032,3.2685285918847593,False
Oxidation,1,250,23579,23843,1398.0852705977832,71.71057569061357,2.421599947587185,False
Oxidation,3,242,23619,23875,1270.0484829507445,69.78391075989748,3.3750076153984283,False
Oxidation,0,243,23647,23888,1214.8930657155165,69.9256036919868,3.6697617428768,False
Oxidation,4,251,23682,23952,1126.1450733753493,67.31035520256954,4.319405306685908,False
Oxidation,2,252,23811,24067,1326.2235272087978,71.48779365461976,2.8710038992681066,False
Oxidation,1,248,23843,24092,1419.855528918556,72.87276792439864,2.1252629064176873,False
Oxidation,3,254,23875,24104,1318.3371588716964,70.1250315168893,3.0708585055996345,False
Oxidation,0,250,23914,24160,1251.4680019190982,71.84637472739522,3.267502006252113,False
Oxidation,0,254,24167,24406,1279.6353271614855,72.08636632161202,3.0728728904996414,False
Oxidation,1,255,24153,24477,1438.8668670614768,75.21768556757156,1.6191605956113526,True
Oxidation,2,256,24378,24674,1344.3903357953695,72.02622222791021,2.696469376079474,False
Oxidation,0,257,24425,24721,1316.0518757439932,72.80769259828672,2.7630089140983185,False
Oxidation,3,258,24511,24741,1390.719212138195,71.19443239264609,2.532657088456648,False
Oxidation,1,259,24586,24822,1036.3292240152111,65.88289372893071,4.816330409215607,False
