Tool Group,Tool ID,LotID,Time In,Time Out,Input 1,Input 2,Output,Failed
Photo,0,35,4778,4783,167.10554418862841,5.090701440603337,9.864993447186116,False
Photo,1,42,4782,4788,140.5505176631807,4.393678187923719,7.304565319895108,False
Photo,0,49,4852,4858,168.6257791426401,5.095148129804705,9.97040609129504,False
Photo,0,51,4989,4994,170.28346724280368,5.088868001602593,10.063607856126858,True
Photo,0,39,5141,5146,101.59755608565354,4.094280811492372,5.086204976042507,False
Photo,0,50,5274,5280,104.39184368017463,4.160239088651273,5.241227279634752,False
Photo,0,45,5311,5316,105.13873653986064,4.25333306619085,5.305298296755734,False
Photo,0,52,5331,5336,108.03507157536926,4.29849994714493,5.476285543498144,False
Photo,0,53,5348,5352,109.09883931471076,4.322243699761428,5.5435130123073435,False
Photo,0,55,5361,5366,110.89645261526874,4.334174681044838,5.646175471704492,False
Photo,0,56,5371,5376,115.57389920395111,4.365881906326855,5.916857344007291,False
Photo,0,54,5385,5391,122.14326569027396,4.391186742218083,6.291953717750394,False
Photo,0,57,5588,5594,124.1830305048198,4.385139720502945,6.399740897514789,False
Photo,0,49,5607,5613,130.4515417046347,4.429930103454746,6.778647463102915,False
Photo,0,59,5615,5621,137.2278574296767,4.493457340431036,7.212772438861396,False
Photo,0,58,5645,5651,138.8789351062732,4.572803649084718,7.386373714283559,False
Photo,0,52,5660,5666,140.42492401616312,4.587758931041941,7.490977857907835,False
Photo,0,53,5685,5690,143.14574712290894,4.637704837583408,7.7045492318519555,False
Photo,0,55,5834,5840,146.22397898650917,4.753953917159923,8.031056579220811,False
Photo,0,60,5851,5856,147.96478493409145,4.850764178498272,8.270223101053725,False
Photo,0,54,5863,5869,148.81692486905857,4.919600092713611,8.424829016657116,False
Photo,0,58,5928,5933,152.3434023350654,4.978241270645397,8.735704063677202,False
Photo,0,45,5935,5941,152.32337455150733,5.039065981350882,8.8355907659501,False
Photo,0,59,5962,5968,156.26713319479515,5.070840108446157,9.139869716321607,False
Photo,0,61,6185,6190,158.3236425537988,5.1190917576732895,9.358234154479078,False
Photo,0,60,6201,6206,161.5397884825043,5.1568491045463265,9.636042464469476,False
Photo,1,57,6282,6288,144.7449255520144,4.426705267519556,7.566946163112874,False
Photo,1,53,6288,6293,149.35013717976497,4.449276681533873,7.845579950590371,False
Photo,0,62,6231,6236,166.32890112106142,5.213797278726045,10.059469968994865,True
Photo,0,63,6337,6342,104.19161825500916,3.994616542059336,5.209313336052918,False
Photo,0,58,6569,6574,106.94506816620708,4.03403505616135,5.350787298147822,False
Photo,0,67,6670,6676,109.61546209199503,4.101264307958752,5.498071623563552,False
Photo,0,68,6681,6687,113.1339931908955,4.147842641220522,5.691900435865234,False
Photo,1,69,6686,6692,160.67077019037026,4.4526029884338,8.479210390822391,False
Photo,0,60,6701,6707,118.40159871230006,4.162622335296966,5.97070933453112,False
Photo,1,61,6702,6707,166.74664530624094,4.467402359445178,8.83653399188435,False
Photo,0,70,6806,6811,120.2121409105078,4.227833682782501,6.094123720287507,False
Photo,0,71,6852,6858,122.80170905076974,4.22663351226276,6.230362219575883,False
Photo,0,72,7015,7020,127.31640215289352,4.2123093993285945,6.4608518598275495,False
Photo,0,71,7179,7185,133.0319615350026,4.286928584549362,6.811234757667472,False
Photo,0,69,7207,7213,134.51979041016824,4.303398351744559,6.902930394341729,False
Photo,0,67,7252,7258,136.3467875726671,4.33486235805365,7.025545415482211,False
Photo,0,72,7462,7467,139.9766615413592,4.368529187303517,7.250897040377066,False
Photo,0,75,7527,7532,140.50706162659603,4.3895895024192555,7.298507146322089,False
Photo,0,74,7558,7563,144.74854334317007,4.46221687982202,7.602793540162962,False
Photo,0,67,7660,7665,147.74434776269334,4.529077045574278,7.842934128925928,False
Photo,0,71,7719,7725,150.99570759505397,4.557269825087428,8.060289821875502,False
Photo,0,76,7803,7809,152.17186035705797,4.561827690431439,8.132813142344629,False
Photo,0,77,7813,7818,153.90607765578486,4.599724860122788,8.279249022737439,False
Photo,0,78,7842,7848,157.66276931727663,4.603242733928753,8.499897446493462,False
Photo,0,79,7994,8001,159.43583223901248,4.628651515563143,8.636448301158191,False
Photo,0,75,8018,8024,164.72184029027167,4.6733965896649785,9.007616829603673,False
Photo,1,72,8023,8028,170.35447892674821,4.523528494666255,9.115172169270535,False
Photo,0,80,8024,8030,168.0823319346975,4.71689446908405,9.271183526715639,False
Photo,0,81,8080,8085,171.11750612125158,4.742255479564769,9.491188887178042,False
Photo,0,82,8113,8118,173.67061982703225,4.755534536134487,9.664705928719552,False
Photo,0,84,8258,8263,174.958988449552,4.790781813570957,9.801569921184651,False
Photo,1,80,8377,8383,174.11502852037466,4.555021608373044,9.37396894807414,False
Photo,0,85,8333,8339,178.98454931698438,4.832637115862802,10.117938090968096,True
Photo,1,86,8435,8440,175.9265704656146,4.602697004031375,9.549959319439965,False
Photo,0,81,8504,8510,105.28974629176987,4.033419738052936,5.267255528227225,False
Photo,0,82,8518,8524,108.45123630071875,4.078897746510403,5.4340090359800675,False
Photo,0,87,8563,8568,110.78556778575722,4.131893839950785,5.565758256187755,False
Photo,0,79,8603,8608,113.89897971416983,4.12858571756841,5.725556257589974,False
Photo,0,88,8637,8642,116.77506786641972,4.226698976409041,5.911985740204808,False
Photo,0,89,8678,8684,120.57771719387762,4.309440181649524,6.1563571295336015,False
Photo,0,90,8718,8724,123.75160351138832,4.3961960793306085,6.383694494570729,False
Photo,0,80,8884,8889,126.79574382997048,4.387395231190375,6.544581516272165,False
Photo,0,84,8895,8900,129.82650437776744,4.4180619813488455,6.7345797229740265,False
Photo,0,92,8946,8952,131.00559965890469,4.465402814103812,6.838956039310989,False
Photo,1,91,8947,8953,177.6320594635603,4.665353451338757,9.748610064514907,False
Photo,0,88,8979,8985,133.74444015295632,4.492993945521632,7.016691081438616,False
Photo,0,93,8995,9001,138.08569570104228,4.5302793487533,7.297333602823789,False
Photo,0,94,9030,9035,141.385840808574,4.556982238180941,7.512546375285221,False
Photo,0,95,9172,9178,143.44482320527348,4.623294738090343,7.704975946793131,False
Photo,0,79,9200,9206,147.22034966298102,4.675798605743886,7.988262441724007,False
Photo,0,96,9243,9248,153.44729719894414,4.697652265777926,8.381819551801613,False
Photo,0,97,9324,9330,155.06217174579976,4.720403311307119,8.508436188429062,False
Photo,0,89,9346,9352,157.26468989643817,4.755766994457464,8.689810901922165,False
Photo,1,98,9351,9355,179.378072259833,4.698908099396892,9.906614598904302,False
Photo,0,93,9395,9401,158.803974623527,4.82593386145944,8.888384525803659,False
Photo,0,99,9427,9433,161.91282052835106,4.920235242728915,9.231236970234463,False
Photo,0,84,9460,9467,167.41055628034536,4.919065656331965,9.56730274373545,False
Photo,0,100,9539,9543,169.81501157248888,5.0057078285011265,9.87414349284553,False
Photo,0,101,9603,9608,170.97898615475756,5.053315476486784,10.03822686201801,True
Photo,0,99,9730,9735,102.97149104277167,4.067330443411378,5.153342144062354,False
Photo,0,103,9799,9805,106.8979550945852,4.135680866559432,5.365801410063436,False
Photo,0,102,9827,9832,109.11784471635315,4.175489344481114,5.491291548235281,False
Photo,0,88,9900,9906,113.27620538310508,4.2070157539335415,5.719592826178091,False
Photo,0,94,9925,9932,117.98640841383651,4.242170787600426,5.983091049521352,False
Photo,0,104,10098,10104,121.56511417772664,4.262884533314047,6.183674035020152,False
Photo,0,100,10115,10121,125.03905045884773,4.31304464445957,6.398930255760986,False
Photo,0,105,10242,10247,131.31622675417844,4.351627891441216,6.765278159496955,False
Photo,0,107,10433,10438,132.8740991013838,4.3767819061006366,6.869516828961112,False
Photo,0,104,10468,10474,136.48525241235484,4.4129680542032395,7.097874473711999,False
Photo,1,108,10472,10478,180.9020399282156,4.6899064375175135,9.98077291960952,False
Photo,0,106,10481,10487,141.7191627069149,4.472059134282518,7.443551946355747,False
Photo,0,100,10690,10696,148.91136364689126,4.47227239425712,7.845832374731964,False
Photo,0,109,10786,10792,149.58276929906395,4.494395571975838,7.9077707255948155,False
Photo,0,108,10792,10798,152.84117473547124,4.511913932642488,8.111213343543861,False
Photo,0,110,10864,10870,156.77733827178406,4.5853304918866815,8.425591647688353,False
Photo,0,111,10874,10880,160.7859476327581,4.651602143659772,8.746693230722608,False
Photo,1,105,10787,10792,183.84701846257525,4.768516925090696,10.293133215290204,True
Photo,0,113,11287,11292,166.66756592223538,4.704370243248962,9.168430136217335,False
Photo,0,114,11358,11364,170.85034573154508,4.725238265694673,9.447794830868833,False
Photo,0,111,11463,11468,171.4536890770995,4.811220226398231,9.626282054590193,False
Photo,1,113,11613,11619,104.76595512193343,4.0354816040359625,5.241041024865274,False
Photo,0,115,11572,11578,177.49400846978173,4.852589513327655,10.064037099695486,True
Photo,0,117,11726,11731,101.77687555870556,3.9858801213648087,5.08862984758113,False
Photo,0,116,11739,11744,105.25035364876159,4.029467035105997,5.264885739958135,False
Photo,0,119,11899,11905,106.45823525035621,4.050578608789569,5.3282739672788395,False
Photo,0,118,11907,11912,110.48451583603621,4.08348996309271,5.538652976772866,False
Photo,0,117,12042,12048,114.79039701938072,4.081877885577647,5.758009425477379,False
Photo,0,121,12096,12102,117.80201209835671,4.108348067926832,5.920080427030412,False
Photo,1,113,12101,12107,112.73352724712916,4.071617956907478,5.650640293303073,False
Photo,0,122,12197,12202,120.32622473978628,4.124606676951605,6.055734440457228,False
Photo,0,118,12229,12234,122.15909045134755,4.1716255206417205,6.170220500180893,False
Photo,0,123,12358,12363,123.62808286550201,4.188799966363579,6.254989122552578,False
Photo,0,119,12437,12442,126.35440629756407,4.241818581263169,6.426620742261645,False
Photo,1,124,12439,12444,115.06043052155647,4.111317838995687,5.780173538967213,False
Photo,0,125,12555,12561,130.13412448995444,4.286230267820027,6.655486339146906,False
Photo,0,126,12695,12700,133.5149318927781,4.302514402233529,6.848238446261274,False
Photo,0,122,12725,12732,138.57007307504742,4.375557281340845,7.180091186851216,False
Photo,0,118,12823,12828,140.02039718294463,4.442028583134887,7.319841486592255,False
Photo,0,119,12921,12926,141.71456026506374,4.497755739953922,7.469154174226591,False
Photo,0,127,13008,13013,143.39886180649407,4.505074005607126,7.571488428037167,False
Photo,0,129,13061,13067,145.16562759406355,4.556225818059024,7.727003561999108,False
Photo,1,128,13062,13067,117.06506132075936,4.155491747109479,5.898510360238737,False
Photo,0,130,13127,13132,152.01120660258266,4.570651183452227,8.134384924223623,False
Photo,0,126,13287,13293,157.16137267931484,4.580333494230133,8.44112035550314,False
Photo,1,132,13290,13296,121.62276520403341,4.219671288264451,6.1646397562481745,False
Photo,0,129,13386,13392,161.83191245976144,4.606439547132346,8.744196547531422,False
Photo,0,122,13393,13399,164.47838049631022,4.680303499747779,9.003636299571408,False
Photo,0,127,13677,13682,168.766326102946,4.786494081642982,9.42365663158075,False
Photo,0,133,13691,13697,174.88046884844837,4.82484891814944,9.85627473281064,False
Photo,1,134,13797,13803,125.36932784330581,4.227771516325104,6.36663645237754,False
Photo,1,126,13813,13820,128.06883750428008,4.246943768277024,6.520575293865212,False
Photo,1,135,13820,13825,132.216578811446,4.273030781489117,6.758053315515014,False
Photo,1,128,13830,13836,135.52910316066072,4.324383289786044,6.97313050945928,False
Photo,1,137,13871,13876,136.9117108172719,4.360632884435873,7.07700828880056,False
Photo,0,136,13792,13797,177.58681456173144,4.865301746331431,10.092914360845674,True
Photo,0,138,13968,13973,102.62432527494563,4.041769692865556,5.1334588331272455,False
Photo,0,139,13993,13999,105.37961486274781,4.102026626474355,5.281046258844477,False
Photo,0,140,14046,14052,108.27171803561096,4.197113304090197,5.453393550011497,False
Photo,0,141,14113,14119,110.19057847523345,4.236832632447965,5.567742040738503,False
Photo,0,134,14130,14136,112.79523396321879,4.270123521611,5.71944872734947,False
Photo,0,127,14183,14187,118.17177323459504,4.294122702753019,6.0186518820867985,False
Photo,0,135,14216,14222,120.92238045074639,4.372226359310326,6.212743522611115,False
Photo,0,137,14250,14255,121.73188579141267,4.463339572390474,6.3198016026150245,False
Photo,0,142,14285,14290,124.64107341878895,4.526286645407413,6.532645835866694,False
Photo,0,143,14320,14326,126.22729987463433,4.550941510273332,6.643754620144379,False
Photo,0,144,14374,14379,131.8431521321194,4.601533306516965,7.012512723430042,False
Photo,0,133,14403,14408,132.66376547906788,4.645451303426451,7.105027841541849,False
Photo,0,146,14498,14504,134.70982244729447,4.714101624097711,7.30029094440617,False
Photo,1,147,14502,14507,139.02156253299674,4.3794687928817755,7.208169724419875,False
Photo,0,139,14556,14561,137.08713389218826,4.75704763767352,7.491876346227476,False
Photo,0,141,14610,14615,139.51441204535172,4.824363802856666,7.72268657926463,False
Photo,1,149,14612,14617,143.20277247943903,4.42663552843522,7.481545531866452,False
Photo,0,150,14738,14744,143.1646361772108,4.859424765919497,7.991246739780928,False
Photo,0,143,14769,14774,144.21589129833708,4.82430010464289,8.006119443975217,False
Photo,0,137,14781,14786,149.48218854764795,4.8491400854891,8.359845242443834,False
Photo,0,153,14833,14840,153.33565123155103,4.889383648065754,8.65523239910442,False
Photo,0,151,14857,14862,154.6860912075941,4.972910876344021,8.872641008541569,False
Photo,0,147,14990,14995,157.8086650039488,5.009533501709365,9.129509495866476,False
Photo,0,144,15018,15024,160.71688642162215,5.058701669845294,9.399782296977445,False
Photo,0,154,15045,15051,162.47696631483,5.141042755966463,9.66594872406699,False
Photo,0,149,15120,15126,165.02844022430395,5.183427299146015,9.913627489676289,False
Photo,1,139,15196,15201,144.3522427209997,4.46797056154453,7.586554658434956,False
Photo,0,155,15128,15133,167.43774032318368,5.216351094438254,10.136991624236593,True
Photo,0,141,15262,15267,103.00786632558093,4.07356149856285,5.155864752744284,False
Photo,0,157,15272,15277,113.3957200264431,4.123671857622196,5.698141785254231,False
Photo,1,150,15272,15277,146.17947315472455,4.529521331240068,7.754832779116038,False
Photo,0,156,15310,15314,116.08805867350638,4.145578879874206,5.844275558321028,False
Photo,0,158,15315,15321,118.00852035308144,4.166159156956889,5.951633957373246,False
Photo,0,153,15362,15368,121.73308476988862,4.160718716405298,6.143230909992715,False
Photo,0,143,15431,15436,124.38434841258466,4.197871724522972,6.29910619370917,False
Photo,0,160,15525,15530,128.10731010126523,4.246733386897521,6.5224918348915235,False
Photo,0,159,15552,15557,130.72424312815681,4.2998440119479895,6.696321376203524,False
Photo,1,162,15553,15559,148.90601661911188,4.565784959657521,7.951235749241103,False
Photo,0,161,15571,15576,133.1000239150276,4.327317289998931,6.843997126502086,False
Photo,0,157,15642,15648,136.38401120316638,4.377000726315318,7.061725317102687,False
Photo,0,154,15752,15759,139.63119767594358,4.416419146895304,7.27455220583088,False
Photo,0,165,15794,15800,141.3922696231037,4.487127669508793,7.440301662320495,False
Photo,1,163,15794,15800,151.02385271831076,4.599490545896828,8.11324105972362,False
Photo,0,164,15835,15841,142.62298714135457,4.578361793255187,7.606544379978489,False
Photo,0,166,15845,15851,143.6322062998242,4.6135460191043185,7.704459254770532,False
Photo,0,149,15914,15920,147.50819726507873,4.649599875816672,7.972166350630318,False
Photo,0,161,15934,15940,148.63236640791538,4.687217862260518,8.0855154014947,False
Photo,0,168,16050,16056,153.0302967960993,4.746719375148378,8.425294128509911,False
Photo,0,167,16072,16077,156.2731344416246,4.783582730086875,8.671840873480354,False
Photo,0,156,16131,16136,162.19827346430574,4.862524203953527,9.15248162825667,False
Photo,0,169,16255,16260,162.90378834768154,4.8961454966558735,9.251364626101992,False
Photo,0,159,16365,16369,164.92473235805025,4.950910403661246,9.47007195897551,False
Photo,0,170,16473,16478,167.679164051416,4.975320503909804,9.684694200079504,False
Photo,1,162,16568,16575,155.48816120510688,4.659695783731662,8.449573648717408,False
Photo,0,171,16522,16528,172.8839682033026,5.055613410230227,10.163074423921572,True
Photo,0,154,16694,16701,102.1715797183369,4.033765129751248,5.11006557379734,False
Photo,0,173,16812,16818,107.04314355136441,4.090064572491022,5.364142212589047,False
Photo,0,174,16825,16830,113.00707456481442,4.133090417311738,5.680849220103777,False
Photo,0,165,16881,16886,115.68432051647643,4.178802766277702,5.835256239132252,False
Photo,0,164,17035,17040,116.20464790165273,4.276825967195261,5.904622044744854,False
Photo,0,173,17130,17136,119.33847853655152,4.298166201934882,6.083451477521248,False
Photo,0,168,17142,17149,121.19375692400621,4.3796164363007835,6.232310896496617,False
Photo,0,176,17278,17283,123.96969960207241,4.424768477519951,6.415968769933215,False
Photo,0,175,17303,17309,126.91439231452351,4.458959648705142,6.6054493458182755,False
Photo,0,156,17406,17411,128.50124461248504,4.506286519071089,6.733597699371421,False
Photo,0,177,17525,17531,129.3504148938482,4.535146409679712,6.807046199002114,False
Photo,1,169,17562,17567,158.32943886159276,4.777635117473861,8.785817881560419,False
Photo,0,178,17561,17567,133.53012047105304,4.586136947233448,7.093949814674634,False
Photo,0,176,17585,17590,136.26027875176095,4.6262363609785755,7.292943740163536,False
Photo,0,174,17592,17597,139.52312708470004,4.6602888106764055,7.520355493199346,False
Photo,0,179,17659,17665,143.6604647493024,4.717170734699898,7.831590263590068,False
Photo,0,181,17741,17747,148.15343984227323,4.767917785657342,8.16474439107138,False
Photo,1,180,17744,17750,159.74898353802809,4.813630050757405,8.926115713008517,False
Photo,0,181,18006,18011,153.51449638404523,4.815612617968948,8.553925521685853,False
Photo,0,182,18013,18019,156.5240185270618,4.830721660665974,8.758196746831844,False
Photo,0,174,18050,18055,159.37319072118157,4.837952520453132,8.941640684477939,False
Photo,0,177,18084,18089,161.30747228692437,4.876285141736361,9.120846777190744,False
Photo,0,179,18098,18102,163.0194950521266,4.9268547549614174,9.310628604057761,False
Photo,0,183,18168,18174,167.37718558780742,4.947228073323175,9.615249311964599,False
Photo,0,184,18275,18280,170.74441043971478,5.024529230522814,9.968047048978464,False
Photo,1,182,18360,18366,162.961922964301,4.880858250181636,9.229308392801642,False
Photo,0,185,18313,18319,173.9235156552344,5.061699601275294,10.24083589313616,True
Photo,0,186,18450,18455,103.44898966068438,4.04727727677013,5.175605288968187,False
Photo,0,187,18485,18491,106.10582746802514,4.069532850935145,5.313015726970465,False
Photo,0,189,18529,18535,109.33800502058627,4.147000375000533,5.49486343415175,False
Photo,1,179,18534,18539,164.0253780862211,4.953693744310576,9.419292315253976,False
Photo,0,181,18537,18542,115.61009558881499,4.172429356175551,5.829016205029034,False
Photo,0,190,18600,18605,120.45651520341511,4.202220444853813,6.09498138438661,False
Photo,0,184,18654,18660,125.52891518740287,4.280828544774264,6.405493696421959,False
Photo,0,183,18721,18727,128.58459246274867,4.389199867003084,6.644031886185532,False
Photo,0,191,18759,18764,131.31913295483147,4.410698753951487,6.811077491982603,False
Photo,0,192,18937,18943,136.20908786854991,4.442658069703205,7.108780538534255,False
Photo,0,193,19007,19013,139.70051705291255,4.44581032733167,7.305635532905856,False
Photo,0,189,19141,19146,143.32747956123072,4.465898606153671,7.527232387866116,False
Photo,0,184,19163,19169,147.91036674008146,4.525637952260981,7.848459803749244,False
Photo,0,195,19210,19215,150.94045002808272,4.548326952173647,8.046503995972314,False
Photo,0,191,19291,19296,152.4425860846247,4.619478610081716,8.220094432615548,False
Photo,0,193,19388,19393,156.04091138740228,4.660364067569763,8.482678472665025,False
Photo,0,196,19407,19412,157.58801436778626,4.733360359829946,8.676219013807414,False
Photo,0,199,19456,19462,159.49479072706893,4.832562675505781,8.940484117505932,False
Photo,0,197,19463,19469,159.9659687629271,4.876456990888946,9.039356773306604,False
Photo,0,198,19535,19541,163.22533445483154,4.930328218699227,9.329275929745943,False
Photo,0,192,19688,19694,164.31425772663107,4.9935336401920685,9.507997165870588,False
Photo,0,200,19704,19710,167.17113328725017,5.0477439007084035,9.787167120165684,False
Photo,1,201,19732,19738,168.72643859222833,4.983747762109271,9.765320261374477,False
Photo,0,196,19727,19732,172.40149622034664,5.079890226517749,10.180477113601786,True
Photo,0,203,19832,19838,104.88021441137506,4.081422344382817,5.252292500881962,False
Photo,1,202,19758,19763,172.33506411330646,5.008086568131533,10.036372551808398,True
Photo,0,193,19877,19884,107.86323080942857,4.104950880310839,5.408984546554649,False
Photo,0,197,19920,19926,110.86566364868669,4.217278037749604,5.596398931233916,False
Photo,1,204,19923,19929,101.64917533695768,4.021791768672651,5.08314543803187,False
Photo,0,205,19975,19980,111.30326072405339,4.259083762857347,5.6353313758026475,False
Photo,0,207,19991,19996,112.96855290803785,4.326524390842299,5.7546685947894,False
Photo,1,206,19993,19998,105.92979077030455,4.076511260573838,5.305087722097215,False
Photo,0,208,20127,20133,114.46138859850808,4.341662439765709,5.843197457685811,False
Photo,0,201,20198,20203,119.31765786826222,4.376194935655499,6.127484271454106,False
Photo,1,209,20202,20207,109.89761199363217,4.100404070118019,5.512343094937361,False
Photo,0,192,20203,20208,120.7733354110861,4.420454091401554,6.236235515363057,False
Photo,0,210,20214,20219,122.37254783820322,4.4709374863177995,6.361219342937926,False
Photo,0,200,20219,20224,124.95107960134992,4.519749631574766,6.544727750205977,False
Photo,0,203,20263,20268,128.09739791425972,4.501256840831558,6.706549267379316,False
Photo,0,212,20451,20456,130.7475375243272,4.5907636547441495,6.938934319627873,False
Photo,1,215,20522,20527,115.10157609605436,4.132779643121404,5.788958795174002,False
Photo,0,213,20522,20527,132.6109997908705,4.602844875097076,7.058003137455405,False
Photo,0,205,20528,20534,134.401995176632,4.640274414891135,7.200409388673764,False
Photo,0,197,20543,20549,136.41155103046486,4.708649638790041,7.394207612870922,False
Photo,0,216,20687,20693,139.26565630262084,4.778557344617085,7.64849064837984,False
Photo,0,204,20757,20763,144.05996794337344,4.815335937826042,7.984430683970204,False
Photo,0,217,20783,20790,148.12668485231308,4.825340590148423,8.243439118462618,False
