Input 1,Input 2,Rolling Mean 1,Rolling Mean 2,RUL
1433.7978300533623,72.51988219358826,1324.3715426451336,70.87951470602911,1
1309.6260919137965,70.75851598987543,1269.6560037822887,69.88179727879124,4
1353.8050601713485,71.84023669841481,1268.8106246761483,70.16237877286441,3
1335.9044738962907,71.88967714530037,1293.3147869111267,70.55013840860575,3
1475.0865543406137,72.85222859064645,1374.8973683878467,71.54787562561975,0
1385.8655220104497,72.3104595465126,1304.8180107056653,70.95304721456249,2
1375.6108102569256,72.53752827371412,1317.9057436228518,71.0855765339684,2
1416.4285199114472,73.23973386858063,1343.1362856271085,71.7390984316911,1
1470.7338063807938,73.73261660726004,1383.4034714925651,72.47817240055912,0
1395.0724149529565,73.46198712740443,1342.033734087417,71.79990260042821,1
1425.969565356775,74.2160764656214,1368.4366712753488,72.57275700038315,0
1225.1521082958657,70.12702078272433,1132.2176947696862,67.93181937473496,6
1180.151599720584,68.68775423720005,1128.2929926132042,67.1831776529342,4
1278.997605200238,70.35793740297032,1182.7459282472796,68.78392643433622,5
1270.0484829507443,69.78391075989748,1172.6665223925463,68.08819109499439,3
1326.2235272087978,71.48779365461976,1231.645141787735,69.71336262279985,4
1318.3371588716964,70.1250315168893,1213.5967857939843,68.76143245887198,2
1344.3903357953695,72.02622222791021,1273.839206973405,70.61154841013538,3
1390.719212138195,71.19443239264609,1266.0714400748852,69.56260516239658,1
1364.8548881902143,72.64409611426362,1307.9236929380972,71.32861403649765,2
1151.3499577299008,68.57719607389544,1095.8443048313572,66.66227539616162,8
1446.6959260788142,72.6979341858213,1321.1904759520069,70.49781261849084,0
1424.1893688982173,73.03397001233996,1347.731145058567,71.91000388242077,1
1179.6315381490328,68.90410557226646,1125.4103812622761,67.3575072832371,7
1182.700287224311,69.83232950002655,1149.757037286065,68.16634030968763,6
1487.7061047554942,73.5185567045161,1389.4728449696186,72.54212774272993,0
1220.269744534705,70.91269561987096,1172.0193202026599,69.10733639372579,5
1277.0830841977277,71.30539274695224,1202.2069223671356,69.90634390260232,4
1306.678097402034,71.70495581886111,1233.272550301562,70.53189585159546,3
1224.9997408228492,68.07339827973682,1130.759250689159,66.43552409233678,6
1335.47514924512,74.1594428092716,1264.4412725207796,71.58296329899649,2
1229.007362434614,69.56785750793398,1129.3286044533495,67.48148636106366,7
1262.3891783359518,69.55175692752853,1175.8843773691556,68.25349197728129,6
1276.1092570570506,69.0516735050575,1178.4988782822684,67.21011304761922,5
1380.1208224724044,75.11967638854232,1303.9253795703983,72.64043267669965,1
1280.62955696093,70.34872488357371,1214.630059976736,69.07919809539462,5
1310.0622647871014,71.04292160251491,1248.7005180624951,69.75083912332234,4
1319.3629304415715,69.93316659928867,1225.7748258433323,68.04174765222953,4
1346.3472689229784,71.39713432447572,1285.687126288315,70.38167904920536,3
1375.7170819060927,70.4782035146476,1274.8497211972904,68.88656538665145,3
1419.7727258683435,75.80322771176473,1343.8259758371257,73.6185390950784,0
1356.3787756254762,71.69714474655362,1311.1614089264874,70.80753649692929,2
1389.5983946983174,73.15997402870453,1336.6032521989607,71.5291799171645,1
1394.228271201993,70.98994675762809,1318.0834562859113,69.70527773127174,2
1435.8321719297232,74.12393685241626,1367.6437751927192,72.284222310933,0
1418.3040148091288,71.77373930063037,1356.7443110831673,70.44534593545043,1
1450.9762780164972,72.72389084072994,1391.7177152750567,71.17978940258493,0
1229.9792871347424,67.79078342691608,1125.4200312239102,66.82081369851161,7
1250.1161037205443,68.66884810754641,1171.0211678774917,67.38861579179755,6
1145.9585655748488,69.54276673924741,1110.3305494899998,67.65119105408196,6
1281.0301887006651,69.51559519204481,1218.5064750758343,67.99429502529489,5
1296.9765743308449,70.00884596240824,1250.8411996382604,68.68183439644065,4
1352.3193661455568,70.6357651682311,1282.0843040064708,69.32396757142934,3
1174.262773517264,69.84896027302324,1133.0045375180762,68.46470104926034,5
1409.0830801483514,71.02101018428617,1317.9050626091926,69.97001292290335,2
1210.6822036503063,70.43165535672776,1156.7688899187458,69.24490156307907,4
1443.330225849818,71.40798052322728,1356.547887035047,70.51783940603953,1
1128.9718938322717,67.84939017612986,1075.1020912769407,66.33165011867844,9
1258.6749772172968,71.22730752358063,1186.0524746997676,69.93093773471062,3
1157.72974876758,68.15373968290967,1102.7401172959721,66.89009256693228,8
1311.286395516976,73.08929517493993,1220.1729830953384,70.82799701350379,2
1521.6830003190587,71.8898009058513,1404.678449358726,70.99268054880082,0
1164.4059698962465,69.10126703678755,1124.6123913564638,67.64036509653519,7
1371.63316587271,74.1191520857286,1265.3079031549107,71.74327408280003,1
1201.8356592465027,70.49923845794059,1150.9356135852763,68.50489773783559,6
1402.7136310049,74.58079345291952,1310.9980746524377,72.6896407187793,0
1227.6336628526335,70.96085310489822,1176.1153869190468,69.31289769173318,5
1272.5874742264075,71.39767693774778,1204.838502997874,70.02255504405676,4
1167.7158187742884,69.39107919054189,1096.4307768132276,67.60249290586712,7
1286.0542249759162,72.66452324404311,1230.5033982395412,70.92471175628344,3
1204.4906681717937,70.68338517970031,1133.9590856675177,68.59776918430022,6
1307.0504392378095,73.52648956669977,1259.032292107854,71.80975626226589,2
1228.1419316759566,71.358845155033,1166.868077282259,69.6043454888085,5
1330.6363269703184,74.32366725883246,1284.792425652617,72.57464202244427,1
1285.639086531491,72.26596333314146,1202.9680985512139,70.4487122228096,4
1211.4052386912094,69.55427044880139,1098.8997366531316,67.89444238851966,5
1388.5397947143078,75.5085212957852,1316.9736520249521,73.48417566062167,0
1321.409424415738,72.67898370309456,1241.4793859138535,71.27565131230224,3
1290.4747144005255,70.11467114559939,1153.244948370901,68.76315237758232,4
1360.3362024248092,73.25349343602267,1280.0034626439578,72.0481341613984,2
1330.834931980043,70.78922555496627,1207.5997057516288,69.5498401203052,3
1382.7756470830336,74.19642259409677,1315.6604584262057,72.7507416442777,1
1438.093113801285,75.43767126047065,1357.6506948512713,73.56650686536521,0
1345.782005123549,71.40716696542246,1256.747511344087,70.19993794351028,2
1132.0357117049357,69.7015571553142,1094.550666803363,67.7074331957081,9
1181.524835218883,70.32771177505582,1120.6300220537428,68.08204690213435,6
1385.5287282831323,72.75078210670594,1312.805123695692,70.92322324429908,1
1151.1909487300452,70.65208232842488,1116.0447443154662,68.68052881884554,8
1219.057099666331,70.93966978725318,1154.0985425880635,69.05962325028733,5
1177.148456446216,71.62061240743111,1134.7713774494475,69.65462993168546,7
1264.9710856863571,71.59941823539825,1190.886722839252,70.0466050018617,4
1414.1957918348471,73.90025732600341,1353.3632343244194,71.79242061973949,0
1300.2943373324615,71.8188904377805,1225.791625011758,70.77645908616499,3
1328.530066038206,72.0940976830807,1258.875484788448,71.35595758371369,2
1192.8694165128925,72.3309490582325,1153.8506504664495,70.66429670904606,6
1373.08088723349,73.82607029439833,1297.1866951913692,72.0556292875822,1
1421.855017833745,74.8628782771853,1337.7462788248517,72.84027098556862,0
1219.818086503068,72.2717959367778,1174.6125239794314,71.3153993772361,5
1255.2222509399126,73.33043782216355,1199.2498318264268,72.04117551060598,4
1274.4024804442774,73.90406712920993,1223.892138169273,72.69157247076298,3
1316.662074855513,74.61249411137693,1251.7948618511327,73.28994881155214,2
1165.545363385039,69.22852006021803,1095.4894233163902,67.08329950470969,8
1359.826625176289,75.28403673892743,1285.1863035838119,73.88056634769113,1
1180.4934272408543,69.74493940869714,1129.1861917026204,67.70373673697281,5
1426.0778707358538,76.14309390641536,1326.4382604303692,74.65482594161864,0
1214.5660387847654,70.93248960828863,1163.3151337488614,68.66778323779258,4
1184.2265283711888,70.06123470242738,1126.0581543709898,68.00020761616983,7
1257.0078356869074,70.18066623384607,1166.3814982981396,68.82453998870415,6
1279.2153122700115,71.01972728154576,1196.7385858271823,69.62381582436797,3
1279.845149638749,71.61856994566347,1204.472998800444,69.71135615762947,5
1368.3071137835486,72.34201022335115,1242.415253386708,70.52043983114703,2
1405.2091078815165,72.79199463912269,1289.5581999921392,71.36623223220107,1
1314.4570173513437,72.49894096592412,1240.2163788866455,70.7175863816158,4
1474.8187514722104,73.90030702376023,1348.4232648384107,72.19730575521369,0
1364.7112461398,72.9022391150406,1280.049555437598,71.45233019258032,3
1174.7636471777964,68.1664957081849,1094.2160614424877,66.70104136656525,6
1235.2227229423452,68.80783191602822,1138.0247584863555,67.3784791828394,5
1267.2661717133003,69.39578843679732,1180.8445271513594,68.04153290897003,4
1388.4039886871617,72.99411298218598,1320.8850475007923,72.03890584853205,2
1396.3751231534425,73.41630649115992,1348.7585049940994,72.68603389999481,1
1287.4686567114586,70.99529589346614,1221.9501321470939,68.9355924000086,3
1330.701488676779,72.06979281600121,1259.084537444336,69.88704095409557,2
1431.9929577206124,74.16356134063993,1379.188066610472,73.19503217899012,0
1157.5748587731632,70.07730222864001,1081.2019439084495,68.06619403600166,8
1349.1658799146103,73.0280363859284,1293.9649839916988,70.85934908964425,1
1163.040975306822,71.01161708752343,1107.268704540577,69.07232230784514,7
1195.0860776318382,71.92462940958244,1136.945672332902,70.08992558177978,6
1381.7473377723898,75.15961911334036,1323.2699069577077,72.12970652910668,0
1213.3353404686218,72.78826584191303,1168.3861992389448,70.99371187738991,5
1246.7156418950435,73.40785017722281,1195.1505788150978,71.84193294897634,4
1198.666567460707,69.16348273542009,1121.9109808932467,67.45395408820464,8
1288.1327914299509,74.8473533737294,1221.2621653464553,72.79594317799422,3
1205.5572327830037,70.03559093297332,1157.820066090957,68.29233938207116,7
1324.4089701493435,75.18737142054898,1253.5357643149596,73.63109404459934,2
1121.1696488581176,67.70895656558899,1059.9229823785276,66.57271639645396,9
1221.3851865508034,71.08920783656008,1182.6129116456052,69.23480822271242,6
1343.1990433776568,75.60841205965876,1283.1583574641234,74.36785057461461,1
1160.391831026975,68.16949092610595,1088.1965409300587,67.14992147708315,8
1282.5591199428916,72.1139615598557,1214.5894629292823,70.20234459508643,5
1183.0023416326123,69.34299212996856,1118.7946645268603,67.80716244001762,7
1369.0896776889474,76.0584442724461,1314.3092249081883,75.0218862607212,0
1306.0689373175055,72.82575831682345,1242.8474088109822,71.04560027632652,4
1206.5166440032424,70.83331929700906,1150.301595535296,68.63904655743677,6
1337.1132875807891,74.30856281593815,1270.5367528349987,72.07461629243014,3
1283.079103703418,71.58745401257534,1190.831913844873,69.52844258624958,5
1345.434343452052,75.03385209021337,1298.5121749688083,73.07426852387815,2
1309.945795918191,72.10834948883333,1228.5871432568879,70.40832117089845,4
1367.835627678175,75.51854900343771,1327.8022631942827,73.96013675725366,1
1140.0917977012307,67.71957431982875,1084.284982554888,66.56688787297439,8
1322.1407618645796,72.6939216363055,1260.9369294244086,71.31320731293836,3
1409.0592872237798,75.64239700168102,1353.1022966504602,74.66582384561875,0
1212.0328710106758,68.20659029012663,1120.7929317482021,67.08807671963393,7
1362.75066057529,73.16821952625932,1296.8865932129443,72.07825279219651,2
1281.3341595820875,70.21956809178384,1165.33365795099,67.95903515712305,6
1387.1623017833977,73.58917634806511,1333.0157247689754,72.62942420240772,1
1296.0265484880224,71.10608745451556,1206.3266096995849,68.90516592242003,5
1321.7384189702084,71.74844836673186,1250.244759150445,69.80005370459733,4
1346.6728018522742,72.64417129207759,1291.5609599806537,70.7849730990471,3
1434.216544795179,74.0764320132182,1363.2432129873273,73.12721980253629,0
1378.53992848182,73.19350715519947,1324.8623714748824,71.78235647206166,2
1398.123888314396,73.99633112243735,1348.2203172213442,72.53770907819236,1
1439.0631628632468,75.09073076044342,1376.8276400963891,73.33463773937794,0
1239.451703780749,69.38975561758005,1174.796643373627,67.99188386509178,6
1265.4177593892932,70.09368204393239,1207.701140696553,68.80096678836323,5
1143.13444777251,69.06506316538757,1078.6322434965682,67.53951676410065,8
1141.6843150885109,67.38759920423989,1090.7024336755408,66.2091411699477,9
1289.0438541762812,71.05351277872184,1235.9551391035,69.49999385580284,4
1214.3691510291656,69.86854415212157,1117.9942474390073,68.39995493775055,7
1198.8712380297634,68.14221515636561,1125.886727679101,66.78276929380236,8
1312.5750813285697,71.74489684229953,1261.8145738365379,70.26855930482006,3
1237.9251802150004,71.21271702555143,1156.1629723694664,69.35983527807291,6
1255.1295844045126,68.75936988739876,1162.1455335849964,67.4260373686212,7
1358.477390685455,72.16966194986125,1292.9931578720698,70.890301846479,2
1283.817511482227,71.12812291985101,1195.7611010513747,69.99635884815346,5
1276.902055048881,69.38192568695924,1198.556907601076,68.06748255552677,6
1304.2324715814336,69.86525559392364,1235.3639328306203,68.70727310577743,5
1442.513863494495,72.76936300893531,1333.6055898148188,71.56622332475007,1
1331.814475888216,71.27861460981977,1242.2121532774238,70.51061237454627,4
1326.9955981816493,70.85744650598805,1272.4261894492479,69.40124256612705,4
1345.3619848386818,71.15673937509351,1301.7243388110317,70.00414740987264,3
1496.824423006012,73.77051561478494,1379.8869225381627,72.30159003892058,0
1345.258569815424,71.6820629717353,1282.6369776860065,71.0340123358158,3
1373.3146651954924,73.0681006747884,1325.3613549692277,70.86589356735058,2
1405.596066465579,73.67444771181499,1351.100157252567,71.72439797232171,1
1379.4700719281946,71.95047284906443,1315.6571618658122,71.45039807520439,2
1413.3057073688085,74.48396055450519,1372.914804410042,72.64813896443802,0
1422.8362125750573,73.06651216676387,1352.6393683378237,71.82115710344688,1
1452.385619352718,74.18010454631835,1386.352989911922,72.43155342874034,0
1169.693790115705,69.09276406816234,1109.592344997955,67.44790766153302,8
1208.783598237485,69.5068183709644,1145.3908813377475,68.17392324599443,7
1172.907421851644,69.47611036050075,1118.8182689466635,67.58365250175551,7
1220.2480562918297,70.12433494659145,1169.8808586834214,68.89468905504289,6
1224.608735206286,69.71875389803229,1152.745106527366,68.39950341896261,6
1234.6305508223893,70.70994878394225,1192.445429072743,69.5508793553709,5
1233.4304670114202,70.7143581088747,1180.3650250318203,69.22895969593023,5
1279.5806645704615,72.10193361252288,1222.587332007574,70.30715995643666,4
1120.5351950251588,69.85228324445488,1069.5510382573489,67.65018999936153,7
1309.1608793391867,72.93066498644343,1250.4807498522705,71.07474014009287,3
1268.0510618400465,71.42840367124917,1208.6313685946607,69.99581904989098,4
1160.891679896003,71.14677595967788,1099.7139667401163,68.71664729566481,6
1327.5060871250755,71.79595837605841,1245.3007546068943,70.62671688294306,3
1324.11194106699,73.46841466452517,1273.5464184181715,71.86705939880504,2
1215.9171088705475,72.45533854803759,1134.554987695617,69.8591552741452,5
1355.8862242739085,71.71476960023186,1281.8965150913475,71.07444873088929,2
1381.0122011105907,74.174413601843,1305.6992473819234,72.67707512985535,1
1249.9042618573574,72.71983453236015,1170.8647223168625,70.94351671554574,4
1386.4907463905408,72.78328079772334,1314.2729173281982,71.6873541108275,1
1446.3385479548358,74.89052274254827,1348.0408468084129,73.51318992157654,0
1430.5306444382884,73.27624862896229,1353.692952813572,72.199732214845,0
1269.1175105385305,73.29555114401508,1203.2731512375194,71.89395668570911,3
1309.3595872989406,74.13588935392661,1241.0380296922758,72.75067790760347,2
1210.4693886838663,67.0497997563768,1130.0183131009887,66.51758984993307,9
1360.6994922434249,74.81479542000486,1280.9995921617601,73.48428179966886,1
1176.893338429511,67.28442412777531,1109.9909119953913,66.52630331545564,8
1226.2817007533126,68.16212868426733,1165.8691976308528,67.02011402041407,8
1372.0427487370594,75.92684913655005,1312.2247201350624,74.17858391737136,0
1197.0405308686952,68.6566770288649,1143.6534330825423,67.13099595638647,7
1243.616639623437,68.65746338377382,1197.6187411346161,67.48964397532363,7
1230.2681756104737,69.3367222298372,1176.7546650627546,67.74361053914703,6
1271.143463516841,69.04138455383278,1227.5077678411465,67.97562846702264,6
1251.3436943255397,70.44582736870768,1201.3471391394296,68.49175406194279,5
1316.2595953833695,69.62845108681731,1253.5541575921654,68.5078454930136,5
1312.3964960308774,71.70180604688372,1233.5884470530193,69.48509136041375,4
1356.3929531664385,69.84422907591606,1282.7388704886796,69.06673135692145,4
1350.5223294464754,71.79158009567374,1268.3142452564123,70.38652255399344,3
1382.572512909327,70.23974798817628,1313.9970329198827,69.48225521770324,3
1369.754667392819,72.16137249418357,1302.8570725612371,71.08746164705718,2
1420.0027460703566,71.43865664894275,1349.2742542092665,70.03849387073703,2
1417.772973650524,73.214932982235,1340.3580321692473,71.86310379753675,1
1432.200859898936,72.67638996884803,1381.4857334856856,70.76549495374009,1
1223.4390130829388,69.32600566022302,1137.5367909991912,67.683312027004,7
1491.6361435844235,73.72908400254721,1388.4165220210239,72.51975512430465,0
1243.723349382263,69.78890105889371,1172.6490895784168,68.43949062152697,6
1465.1664684265186,73.1599867000822,1411.2671080943153,71.47180207639306,0
1229.4076063452978,69.3437949246023,1146.6804756052406,67.55843858592314,7
1248.1657364702498,70.02814657643702,1185.248502716761,68.35767865857227,6
1286.6079007028509,70.55304525507303,1207.405570570123,69.21459061470054,5
1300.8276941992312,70.80596393611007,1242.416895144626,69.83173719440747,4
1257.0602906086408,70.55399278140871,1217.424436191141,69.18559456764186,5
1243.5422299944917,69.80875295848003,1153.9085114887891,67.25637021209907,6
1321.4083815833253,72.56147695846704,1275.2012677901216,70.60707857375337,3
1272.5208501844818,71.00134354679767,1239.5092835002092,69.83358344004233,4
1269.7091276781473,70.61966759859449,1195.2194433570944,68.23230839256709,5
1334.0996138093033,72.87154922957254,1297.3333879353947,71.31618728762328,2
1336.3986250405846,71.72640210236499,1268.710621729851,70.53073598632213,3
1366.2978825559746,72.37066722481357,1296.0886769719864,71.1361104463644,2
1319.5583458338103,71.1048042058175,1234.8650745698535,69.21066187808924,4
1360.7501928569163,73.5582539662873,1320.7387566303255,72.07005786910199,1
1400.0644736000593,73.21326654129767,1326.4684243979482,71.77313443933652,1
1364.97388291143,71.7997171305602,1279.0050127279894,70.25716131858164,3
1412.402990925612,74.4715770247994,1345.8977746748776,72.85376422304726,0
1427.6620791337457,73.8173450638082,1360.5887821029694,72.42580489581641,0
1399.3277929628937,72.39166738224912,1319.4222758761546,71.14492185514027,2
1428.7797248419872,73.07566972862136,1356.4697748456538,71.79830520916855,1
1454.4115492690162,73.65993379421472,1393.4102591638275,72.4063584482926,0
1136.6527366502476,68.30669130399974,1085.632502766138,66.8115514847975,9
1151.3566890624077,69.24736975663556,1110.4013780844602,67.60364152379023,8
1174.5160272557434,69.709406280634,1134.7662197643733,68.38863361971077,7
1189.7001897126108,69.85996036469236,1154.3092581357307,68.98628582649845,6
1207.2590909101789,70.66740632196525,1171.8969467182378,69.55816680558539,5
1264.760466806482,68.14324656979345,1159.8916136066168,66.47512382483268,6
1253.0774167150512,72.0526099066309,1195.1818827311986,70.3073505261116,4
1286.3997588938146,69.12615000059897,1209.8973061182228,67.265458368162,5
1278.828844882764,73.27463321016592,1220.6763138952697,71.11280321681768,3
1159.0836323438848,67.58122604478076,1099.1505978765213,66.40636870309172,9
1326.356810505178,69.73944032073908,1253.1810476508895,68.0287584012238,4
1319.6811843896428,74.53812909802102,1249.7093453220496,72.0785477802951,2
1173.6750030733092,68.41248898310093,1125.099694715061,67.05479305285364,8
1344.440496031371,70.44526015936883,1288.7395679784483,68.88164840916707,3
1334.6286238417008,75.69106101858964,1278.6950321478676,73.24476791107455,1
1206.785756123773,69.06272351176015,1151.297656218086,67.72186981025193,7
1351.1564731654582,70.93955815479191,1314.6228010804607,69.67873104105846,2
1225.6320711839544,69.41906617170766,1178.315119749153,68.35187442194476,6
1408.921469292236,71.72392395265251,1343.4550015776117,70.39486651763026,1
1378.6348400698212,75.7974289467475,1312.970181979796,74.270772436031,0
1243.668163965062,70.59384462925959,1201.7689253379967,69.01386986812182,5
1446.769258534943,73.97004677691744,1375.5289015058372,71.36364587289395,0
1300.2800920016757,71.00020585586029,1230.0082172695547,69.69766583033773,4
1343.134488888954,71.48703708777903,1263.9001144326837,70.31257545127335,3
1355.5690663401904,72.29099320372235,1293.6567764759673,70.95822938966577,2
1411.1378274122742,73.22462127215115,1330.7579277216314,71.71934040975448,1
1189.1272541395515,69.24612477820092,1114.9362907930085,67.64109740891152,6
1439.0430107110942,74.59819176207003,1369.8328970708376,72.52020983631657,0
1253.5855417593873,70.15703457159705,1159.5118241494552,68.5479513804824,5
1230.6168149021569,67.41628829093945,1116.2930240350709,66.4653052951088,7
1273.0495561181142,71.20525176672778,1198.6090178654854,69.39174711772672,4
1246.7039651862617,68.66648202964706,1158.1757753424583,67.05125860564132,6
1298.9064132435983,72.2004467274101,1236.3538957519572,70.27203891540506,3
1322.398141251706,68.91376248418946,1208.7013251593496,67.6444820099828,5
1320.7135897329292,72.69009108424267,1267.076470998716,71.0997897856357,2
1356.0181972492742,69.90999939447435,1260.7658308355826,68.31689552309523,4
1378.308174560671,73.09686319463718,1304.9126550829399,71.86993746892297,1
1189.9549438353451,68.39976328380142,1113.228085640558,67.21282668831313,9
1225.7529130415735,68.58266693176896,1155.580614985784,67.68136479589805,8
1441.8389181354632,73.67085227563751,1342.563330358155,72.57270100973105,0
1380.3269864618412,70.49383537751477,1307.212821010248,69.08007351535302,3
1264.1651620643888,69.6875630403274,1191.8642289927625,68.24169487954926,7
1405.737851838039,70.91941712592225,1342.2370283974244,69.78069928234957,2
1294.7575378743038,70.5381909111106,1227.3008052189866,68.92838186272655,6
1463.8960405079567,71.6554812794397,1385.6754434617635,70.37849913230811,1
1321.7934032086282,70.94196644388016,1259.2847920048478,69.63003012217771,5
1514.586825508397,72.53974276354523,1424.1131803131016,71.10369518817926,0
